no,city,year,commodity,price
1,Kota Blitar,2024-04-09,kacang_tanah,32000
2,Kabupaten Tulungagung,2024-04-09,kacang_tanah,31333
3,Kabupaten Sampang,2024-04-09,kacang_tanah,31000
4,Kabupaten Gresik,2024-04-09,kacang_tanah,30666
5,Kabupaten Blitar,2024-04-09,kacang_tanah,30000
6,Kabupaten Bojonegoro,2024-04-09,kacang_tanah,30000
7,Kabupaten Probolinggo,2024-04-09,kacang_tanah,30000
8,Kabupaten Banyuwangi,2024-04-09,kacang_tanah,29500
9,Kota Batu,2024-04-09,kacang_tanah,29250
10,Kota Surabaya,2024-04-09,kacang_tanah,29166
11,Kabupaten Madiun,2024-04-09,kacang_tanah,29000
12,Kabupaten Magetan,2024-04-09,kacang_tanah,29000
13,Kabupaten Pacitan,2024-04-09,kacang_tanah,29000
14,Kabupaten Trenggalek,2024-04-09,kacang_tanah,29000
15,Kota Probolinggo,2024-04-09,kacang_tanah,29000
16,Kabupaten Pasuruan,2024-04-09,kacang_tanah,28900
17,Kota Malang,2024-04-09,kacang_tanah,28750
18,Kabupaten Pamekasan,2024-04-09,kacang_tanah,28500
19,Kabupaten Ponorogo,2024-04-09,kacang_tanah,28500
20,Kota Kediri,2024-04-09,kacang_tanah,28333
21,Kabupaten Kediri,2024-04-09,kacang_tanah,28333
22,Kabupaten Lamongan,2024-04-09,kacang_tanah,28250
23,Kabupaten Lumajang,2024-04-09,kacang_tanah,28000
24,Kabupaten Nganjuk,2024-04-09,kacang_tanah,28000
25,Kabupaten Ngawi,2024-04-09,kacang_tanah,28000
26,Kabupaten Sidoarjo,2024-04-09,kacang_tanah,28000
27,Kota Madiun,2024-04-09,kacang_tanah,28000
28,Kota Mojokerto,2024-04-09,kacang_tanah,28000
29,Kabupaten Bondowoso,2024-04-09,kacang_tanah,27875
30,Kabupaten Jember,2024-04-09,kacang_tanah,27800
31,Kabupaten Jombang,2024-04-09,kacang_tanah,27333
32,Kabupaten Situbondo,2024-04-09,kacang_tanah,27333
33,Kabupaten Mojokerto,2024-04-09,kacang_tanah,27187
34,Kabupaten Bangkalan,2024-04-09,kacang_tanah,27000
35,Kabupaten Malang,2024-04-09,kacang_tanah,27000
36,Kabupaten Sumenep,2024-04-09,kacang_tanah,27000
37,Kabupaten Tuban,2024-04-09,kacang_tanah,26333
38,Kota Pasuruan,2024-04-09,kacang_tanah,26250
