no,city,year,commodity,price
1,Kabupaten Bojonegoro,2024-01-31,kacang_tanah,30000
2,Kabupaten Ponorogo,2024-01-31,kacang_tanah,30000
3,Kabupaten Pasuruan,2024-01-31,kacang_tanah,29666
4,Kabupaten Tulungagung,2024-01-31,kacang_tanah,29666
5,Kabupaten Blitar,2024-01-31,kacang_tanah,29500
6,Kota Batu,2024-01-31,kacang_tanah,29500
7,Kabupaten Probolinggo,2024-01-31,kacang_tanah,29333
8,Kota Surabaya,2024-01-31,kacang_tanah,29166
9,Kabupaten Lumajang,2024-01-31,kacang_tanah,29000
10,Kabupaten Magetan,2024-01-31,kacang_tanah,29000
11,Kabupaten Trenggalek,2024-01-31,kacang_tanah,29000
12,Kabupaten Lamongan,2024-01-31,kacang_tanah,28750
13,Kabupaten Gresik,2024-01-31,kacang_tanah,28666
14,Kota Probolinggo,2024-01-31,kacang_tanah,28666
15,Kabupaten Banyuwangi,2024-01-31,kacang_tanah,28500
16,Kota Blitar,2024-01-31,kacang_tanah,28500
17,Kota Malang,2024-01-31,kacang_tanah,28416
18,Kota Kediri,2024-01-31,kacang_tanah,28333
19,Kabupaten Kediri,2024-01-31,kacang_tanah,28333
20,Kota Madiun,2024-01-31,kacang_tanah,28333
21,Kabupaten Nganjuk,2024-01-31,kacang_tanah,28000
22,Kabupaten Sampang,2024-01-31,kacang_tanah,28000
23,Kabupaten Sidoarjo,2024-01-31,kacang_tanah,28000
24,Kota Mojokerto,2024-01-31,kacang_tanah,28000
25,Kabupaten Ngawi,2024-01-31,kacang_tanah,27666
26,Kabupaten Madiun,2024-01-31,kacang_tanah,27500
27,Kabupaten Pamekasan,2024-01-31,kacang_tanah,27500
28,Kabupaten Jember,2024-01-31,kacang_tanah,27200
29,Kabupaten Malang,2024-01-31,kacang_tanah,27200
30,Kabupaten Mojokerto,2024-01-31,kacang_tanah,27087
31,Kabupaten Bangkalan,2024-01-31,kacang_tanah,27000
32,Kabupaten Pacitan,2024-01-31,kacang_tanah,27000
33,Kabupaten Sumenep,2024-01-31,kacang_tanah,27000
34,Kabupaten Tuban,2024-01-31,kacang_tanah,27000
35,Kabupaten Jombang,2024-01-31,kacang_tanah,26666
36,Kabupaten Bondowoso,2024-01-31,kacang_tanah,26250
37,Kabupaten Situbondo,2024-01-31,kacang_tanah,26000
38,Kota Pasuruan,2024-01-31,kacang_tanah,25950
