no,city,year,commodity,price
1,Kabupaten Tulungagung,2024-03-05,kacang_tanah,31333
2,Kabupaten Blitar,2024-03-05,kacang_tanah,30000
3,Kabupaten Ponorogo,2024-03-05,kacang_tanah,30000
4,Kota Blitar,2024-03-05,kacang_tanah,30000
5,Kabupaten Bojonegoro,2024-03-05,kacang_tanah,29500
6,Kota Batu,2024-03-05,kacang_tanah,29500
7,Kota Surabaya,2024-03-05,kacang_tanah,29333
8,Kabupaten Banyuwangi,2024-03-05,kacang_tanah,29300
9,Kabupaten Madiun,2024-03-05,kacang_tanah,29250
10,Kabupaten Magetan,2024-03-05,kacang_tanah,29000
11,Kabupaten Pamekasan,2024-03-05,kacang_tanah,29000
12,Kabupaten Pasuruan,2024-03-05,kacang_tanah,29000
13,Kabupaten Probolinggo,2024-03-05,kacang_tanah,29000
14,Kota Malang,2024-03-05,kacang_tanah,28750
15,Kabupaten Gresik,2024-03-05,kacang_tanah,28666
16,Kabupaten Kediri,2024-03-05,kacang_tanah,28666
17,Kabupaten Pacitan,2024-03-05,kacang_tanah,28666
18,Kabupaten Trenggalek,2024-03-05,kacang_tanah,28500
19,Kota Kediri,2024-03-05,kacang_tanah,28333
20,Kabupaten Lamongan,2024-03-05,kacang_tanah,28250
21,Kabupaten Nganjuk,2024-03-05,kacang_tanah,28000
22,Kabupaten Sampang,2024-03-05,kacang_tanah,28000
23,Kabupaten Sidoarjo,2024-03-05,kacang_tanah,28000
24,Kota Madiun,2024-03-05,kacang_tanah,28000
25,Kota Probolinggo,2024-03-05,kacang_tanah,27833
26,Kabupaten Lumajang,2024-03-05,kacang_tanah,27666
27,Kabupaten Ngawi,2024-03-05,kacang_tanah,27666
28,Kota Mojokerto,2024-03-05,kacang_tanah,27500
29,Kabupaten Jember,2024-03-05,kacang_tanah,27400
30,Kabupaten Mojokerto,2024-03-05,kacang_tanah,27100
31,Kabupaten Bangkalan,2024-03-05,kacang_tanah,27000
32,Kabupaten Jombang,2024-03-05,kacang_tanah,27000
33,Kabupaten Sumenep,2024-03-05,kacang_tanah,27000
34,Kabupaten Situbondo,2024-03-05,kacang_tanah,26333
35,Kabupaten Tuban,2024-03-05,kacang_tanah,26333
36,Kabupaten Bondowoso,2024-03-05,kacang_tanah,26250
37,Kota Pasuruan,2024-03-05,kacang_tanah,26250
38,Kabupaten Malang,2024-03-05,kacang_tanah,26200
