no,city,year,commodity,price
1,Kabupaten Blitar,2024-02-11,kacang_tanah,30500
2,Kabupaten Bojonegoro,2024-02-11,kacang_tanah,30000
3,Kabupaten Ponorogo,2024-02-11,kacang_tanah,30000
4,Kota Blitar,2024-02-11,kacang_tanah,30000
5,Kabupaten Madiun,2024-02-11,kacang_tanah,29750
6,Kabupaten Pasuruan,2024-02-11,kacang_tanah,29666
7,Kabupaten Tulungagung,2024-02-11,kacang_tanah,29666
8,Kota Batu,2024-02-11,kacang_tanah,29500
9,Kabupaten Probolinggo,2024-02-11,kacang_tanah,29333
10,Kabupaten Banyuwangi,2024-02-11,kacang_tanah,29300
11,Kota Surabaya,2024-02-11,kacang_tanah,29166
12,Kabupaten Magetan,2024-02-11,kacang_tanah,29000
13,Kabupaten Pacitan,2024-02-11,kacang_tanah,29000
14,Kabupaten Pamekasan,2024-02-11,kacang_tanah,29000
15,Kabupaten Sampang,2024-02-11,kacang_tanah,29000
16,Kota Mojokerto,2024-02-11,kacang_tanah,29000
17,Kabupaten Lamongan,2024-02-11,kacang_tanah,28750
18,Kabupaten Gresik,2024-02-11,kacang_tanah,28666
19,Kota Probolinggo,2024-02-11,kacang_tanah,28500
20,Kota Malang,2024-02-11,kacang_tanah,28416
21,Kota Kediri,2024-02-11,kacang_tanah,28333
22,Kabupaten Kediri,2024-02-11,kacang_tanah,28333
23,Kabupaten Nganjuk,2024-02-11,kacang_tanah,28000
24,Kabupaten Sidoarjo,2024-02-11,kacang_tanah,28000
25,Kabupaten Trenggalek,2024-02-11,kacang_tanah,28000
26,Kabupaten Lumajang,2024-02-11,kacang_tanah,27666
27,Kabupaten Ngawi,2024-02-11,kacang_tanah,27666
28,Kota Madiun,2024-02-11,kacang_tanah,27666
29,Kabupaten Jember,2024-02-11,kacang_tanah,27200
30,Kabupaten Mojokerto,2024-02-11,kacang_tanah,27100
31,Kabupaten Bangkalan,2024-02-11,kacang_tanah,27000
32,Kabupaten Sumenep,2024-02-11,kacang_tanah,27000
33,Kabupaten Tuban,2024-02-11,kacang_tanah,27000
34,Kabupaten Jombang,2024-02-11,kacang_tanah,26666
35,Kabupaten Bondowoso,2024-02-11,kacang_tanah,26625
36,Kabupaten Situbondo,2024-02-11,kacang_tanah,26333
37,Kabupaten Malang,2024-02-11,kacang_tanah,26200
38,Kota Pasuruan,2024-02-11,kacang_tanah,25950
