no,city,year,commodity,price
1,Kabupaten Bojonegoro,2024-02-04,kacang_tanah,30000
2,Kabupaten Madiun,2024-02-04,kacang_tanah,30000
3,Kabupaten Ponorogo,2024-02-04,kacang_tanah,30000
4,Kota Blitar,2024-02-04,kacang_tanah,30000
5,Kabupaten Pasuruan,2024-02-04,kacang_tanah,29666
6,Kabupaten Tulungagung,2024-02-04,kacang_tanah,29666
7,Kabupaten Blitar,2024-02-04,kacang_tanah,29500
8,Kota Batu,2024-02-04,kacang_tanah,29500
9,Kabupaten Probolinggo,2024-02-04,kacang_tanah,29333
10,Kota Surabaya,2024-02-04,kacang_tanah,29166
11,Kabupaten Magetan,2024-02-04,kacang_tanah,29000
12,Kota Probolinggo,2024-02-04,kacang_tanah,29000
13,Kabupaten Lamongan,2024-02-04,kacang_tanah,28750
14,Kabupaten Gresik,2024-02-04,kacang_tanah,28666
15,Kabupaten Banyuwangi,2024-02-04,kacang_tanah,28500
16,Kabupaten Trenggalek,2024-02-04,kacang_tanah,28500
17,Kota Malang,2024-02-04,kacang_tanah,28416
18,Kota Kediri,2024-02-04,kacang_tanah,28333
19,Kabupaten Kediri,2024-02-04,kacang_tanah,28333
20,Kabupaten Lumajang,2024-02-04,kacang_tanah,28333
21,Kota Madiun,2024-02-04,kacang_tanah,28333
22,Kabupaten Nganjuk,2024-02-04,kacang_tanah,28000
23,Kabupaten Sampang,2024-02-04,kacang_tanah,28000
24,Kabupaten Sidoarjo,2024-02-04,kacang_tanah,28000
25,Kota Mojokerto,2024-02-04,kacang_tanah,28000
26,Kabupaten Ngawi,2024-02-04,kacang_tanah,27666
27,Kabupaten Pamekasan,2024-02-04,kacang_tanah,27500
28,Kabupaten Jember,2024-02-04,kacang_tanah,27400
29,Kabupaten Malang,2024-02-04,kacang_tanah,27200
30,Kabupaten Mojokerto,2024-02-04,kacang_tanah,27100
31,Kabupaten Bangkalan,2024-02-04,kacang_tanah,27000
32,Kabupaten Sumenep,2024-02-04,kacang_tanah,27000
33,Kabupaten Tuban,2024-02-04,kacang_tanah,27000
34,Kabupaten Jombang,2024-02-04,kacang_tanah,26666
35,Kabupaten Pacitan,2024-02-04,kacang_tanah,26666
36,Kabupaten Bondowoso,2024-02-04,kacang_tanah,26000
37,Kabupaten Situbondo,2024-02-04,kacang_tanah,26000
38,Kota Pasuruan,2024-02-04,kacang_tanah,25950
