no,commodity,date,avg_price
1,kacang_tanah,2024-01-01,28043.07894736842
2,kacang_tanah,2024-01-02,28053.36842105263
3,kacang_tanah,2024-01-03,28042.42105263158
4,kacang_tanah,2024-01-04,28052.947368421053
5,kacang_tanah,2024-01-05,28085.815789473683
6,kacang_tanah,2024-01-06,28086.92105263158
7,kacang_tanah,2024-01-07,28081.0
8,kacang_tanah,2024-01-08,28136.236842105263
9,kacang_tanah,2024-01-09,28064.315789473683
10,kacang_tanah,2024-01-10,28123.28947368421
11,kacang_tanah,2024-01-11,28135.342105263157
12,kacang_tanah,2024-01-12,28091.5
13,kacang_tanah,2024-01-13,28052.026315789473
14,kacang_tanah,2024-01-14,28060.57894736842
15,kacang_tanah,2024-01-15,28123.526315789473
16,kacang_tanah,2024-01-16,28113.736842105263
17,kacang_tanah,2024-01-17,28113.736842105263
18,kacang_tanah,2024-01-18,28115.5
19,kacang_tanah,2024-01-19,28110.447368421053
20,kacang_tanah,2024-01-20,28051.342105263157
21,kacang_tanah,2024-01-21,28032.28947368421
22,kacang_tanah,2024-01-22,28076.13157894737
23,kacang_tanah,2024-01-23,28041.052631578947
24,kacang_tanah,2024-01-24,28037.763157894737
25,kacang_tanah,2024-01-25,28080.526315789473
26,kacang_tanah,2024-01-26,28080.184210526317
27,kacang_tanah,2024-01-27,28047.28947368421
28,kacang_tanah,2024-01-28,28047.28947368421
29,kacang_tanah,2024-01-29,28057.394736842107
30,kacang_tanah,2024-01-30,28157.157894736843
31,kacang_tanah,2024-01-31,28140.71052631579
32,kacang_tanah,2024-02-01,28141.052631578947
33,kacang_tanah,2024-02-02,28250.71052631579
34,kacang_tanah,2024-02-03,28255.973684210527
35,kacang_tanah,2024-02-04,28214.28947368421
36,kacang_tanah,2024-02-05,28284.026315789473
37,kacang_tanah,2024-02-06,28297.394736842107
38,kacang_tanah,2024-02-07,28301.78947368421
39,kacang_tanah,2024-02-08,28327.0
40,kacang_tanah,2024-02-09,28306.157894736843
41,kacang_tanah,2024-02-10,28320.42105263158
42,kacang_tanah,2024-02-11,28340.815789473683
43,kacang_tanah,2024-02-12,28302.473684210527
44,kacang_tanah,2024-02-13,28311.263157894737
45,kacang_tanah,2024-02-14,28314.552631578947
46,kacang_tanah,2024-02-15,28310.947368421053
47,kacang_tanah,2024-02-16,28293.394736842107
48,kacang_tanah,2024-02-17,28280.236842105263
49,kacang_tanah,2024-02-18,28275.815789473683
50,kacang_tanah,2024-02-19,28272.736842105263
51,kacang_tanah,2024-02-20,28244.21052631579
52,kacang_tanah,2024-02-21,28257.36842105263
53,kacang_tanah,2024-02-22,28250.78947368421
54,kacang_tanah,2024-02-23,28237.342105263157
55,kacang_tanah,2024-02-24,28256.0
56,kacang_tanah,2024-02-25,28233.63157894737
57,kacang_tanah,2024-02-26,28258.21052631579
58,kacang_tanah,2024-02-27,28225.315789473683
59,kacang_tanah,2024-02-28,28212.157894736843
60,kacang_tanah,2024-02-29,28227.5
61,kacang_tanah,2024-03-01,28201.184210526317
62,kacang_tanah,2024-03-02,28174.86842105263
63,kacang_tanah,2024-03-03,28184.07894736842
64,kacang_tanah,2024-03-04,28238.894736842107
65,kacang_tanah,2024-03-05,28252.052631578947
66,kacang_tanah,2024-03-06,28281.63157894737
67,kacang_tanah,2024-03-07,28307.947368421053
68,kacang_tanah,2024-03-08,28405.342105263157
69,kacang_tanah,2024-03-09,28300.763157894737
70,kacang_tanah,2024-03-10,28313.92105263158
71,kacang_tanah,2024-03-11,28308.447368421053
72,kacang_tanah,2024-03-12,28266.763157894737
73,kacang_tanah,2024-03-13,28219.605263157893
74,kacang_tanah,2024-03-14,28210.605263157893
75,kacang_tanah,2024-03-15,28170.052631578947
76,kacang_tanah,2024-03-16,28162.36842105263
77,kacang_tanah,2024-03-17,28190.447368421053
78,kacang_tanah,2024-03-18,28201.42105263158
79,kacang_tanah,2024-03-19,28233.894736842107
80,kacang_tanah,2024-03-20,28225.105263157893
81,kacang_tanah,2024-03-21,28344.842105263157
82,kacang_tanah,2024-03-22,28327.28947368421
83,kacang_tanah,2024-03-23,28331.236842105263
84,kacang_tanah,2024-03-24,28378.63157894737
85,kacang_tanah,2024-03-25,28379.684210526317
86,kacang_tanah,2024-03-26,28416.947368421053
87,kacang_tanah,2024-03-27,28426.842105263157
88,kacang_tanah,2024-03-28,28415.894736842107
89,kacang_tanah,2024-03-29,28428.184210526317
90,kacang_tanah,2024-03-30,28356.92105263158
91,kacang_tanah,2024-03-31,28360.21052631579
92,kacang_tanah,2024-04-01,28489.57894736842
