tanggal,code,hrg
2024-01-05,pacitankab,15000
2024-01-05,pamekasankab,12900
2024-01-05,pasuruankab,12333
2024-01-05,ponorogokab,15000
2024-01-05,probolinggokab,15000
2024-01-05,sampangkab,0
2024-01-05,sidoarjokab,0
2024-01-05,situbondokab,13500
2024-01-05,sumenepkab,0
2024-01-05,trenggalekkab,12250
2024-01-05,tubankab,0
2024-01-05,tulungagungkab,11400
2024-01-05,batukota,11500
2024-01-05,blitarkota,16000
2024-01-05,madiunkota,13666
2024-01-05,mojokertokota,14000
2024-01-05,pasuruankota,10500
2024-01-05,probolinggokota,0
2024-01-06,surabayakota,15000
2024-01-06,malangkota,0
2024-01-06,kedirikota,18000
2024-01-06,jemberkab,0
2024-01-06,bangkalankab,0
2024-01-06,banyuwangikab,11900
2024-01-06,blitarkab,13000
2024-01-06,bojonegorokab,13500
2024-01-06,bondowosokab,0
2024-01-06,gresikkab,11500
2024-01-06,jombangkab,12833
2024-01-06,kedirikab,15000
2024-01-06,lamongankab,13625
2024-01-06,lumajangkab,14500
2024-01-06,madiunkab,15500
2024-01-06,magetankab,15066
2024-01-06,malangkab,14800
2024-01-06,mojokertokab,14162
2024-01-06,nganjukkab,13333
2024-01-06,ngawikab,15000
2024-01-06,pacitankab,15000
2024-01-06,pamekasankab,12900
2024-01-06,pasuruankab,12333
2024-01-06,ponorogokab,15000
2024-01-06,probolinggokab,15000
2024-01-06,sampangkab,0
2024-01-06,sidoarjokab,0
2024-01-06,situbondokab,13500
2024-01-06,sumenepkab,0
2024-01-06,trenggalekkab,12250
2024-01-06,tubankab,0
2024-01-06,tulungagungkab,11400
2024-01-06,batukota,11500
2024-01-06,blitarkota,16000
2024-01-06,madiunkota,13666
2024-01-06,mojokertokota,14000
2024-01-06,pasuruankota,10500
2024-01-06,probolinggokota,0
2024-01-07,surabayakota,15000
2024-01-07,malangkota,0
2024-01-07,kedirikota,18000
2024-01-07,jemberkab,0
2024-01-07,bangkalankab,0
2024-01-07,banyuwangikab,12000
2024-01-07,blitarkab,13000
2024-01-07,bojonegorokab,13500
2024-01-07,bondowosokab,0
2024-01-07,gresikkab,11500
2024-01-07,jombangkab,12833
2024-01-07,kedirikab,15000
2024-01-07,lamongankab,13625
2024-01-07,lumajangkab,14500
2024-01-07,madiunkab,15500
2024-01-07,magetankab,15066
