tanggal,code,hrg
2024-01-05,mojokertokab,15750
2024-01-05,nganjukkab,16666
2024-01-05,ngawikab,20666
2024-01-05,pacitankab,14333
2024-01-05,pamekasankab,11500
2024-01-05,pasuruankab,18666
2024-01-05,ponorogokab,14000
2024-01-05,probolinggokab,7333
2024-01-05,sampangkab,13500
2024-01-05,sidoarjokab,20000
2024-01-05,situbondokab,11000
2024-01-05,sumenepkab,21000
2024-01-05,trenggalekkab,13000
2024-01-05,tubankab,12000
2024-01-05,tulungagungkab,12333
2024-01-05,batukota,17750
2024-01-05,blitarkota,9500
2024-01-05,madiunkota,16333
2024-01-05,mojokertokota,21000
2024-01-05,pasuruankota,20900
2024-01-05,probolinggokota,21000
2024-01-06,surabayakota,11833
2024-01-06,malangkota,14333
2024-01-06,kedirikota,19666
2024-01-06,jemberkab,19200
2024-01-06,bangkalankab,11333
2024-01-06,banyuwangikab,13800
2024-01-06,blitarkab,12000
2024-01-06,bojonegorokab,16500
2024-01-06,bondowosokab,13125
2024-01-06,gresikkab,24000
2024-01-06,jombangkab,16666
2024-01-06,kedirikab,18500
2024-01-06,lamongankab,20500
2024-01-06,lumajangkab,18333
2024-01-06,madiunkab,19750
2024-01-06,magetankab,13333
2024-01-06,malangkab,16500
2024-01-06,mojokertokab,15750
2024-01-06,nganjukkab,16333
2024-01-06,ngawikab,20000
2024-01-06,pacitankab,14333
2024-01-06,pamekasankab,11500
2024-01-06,pasuruankab,17669
2024-01-06,ponorogokab,14000
2024-01-06,probolinggokab,7333
2024-01-06,sampangkab,13500
2024-01-06,sidoarjokab,18000
2024-01-06,situbondokab,10333
2024-01-06,sumenepkab,20000
2024-01-06,trenggalekkab,13000
2024-01-06,tubankab,12000
2024-01-06,tulungagungkab,12000
2024-01-06,batukota,17750
2024-01-06,blitarkota,8500
2024-01-06,madiunkota,16666
2024-01-06,mojokertokota,22000
2024-01-06,pasuruankota,20350
2024-01-06,probolinggokota,20000
2024-01-07,surabayakota,11833
2024-01-07,malangkota,14333
2024-01-07,kedirikota,19666
2024-01-07,jemberkab,19400
2024-01-07,bangkalankab,11333
2024-01-07,banyuwangikab,13980
2024-01-07,blitarkab,12000
2024-01-07,bojonegorokab,16500
2024-01-07,bondowosokab,12750
2024-01-07,gresikkab,24000
2024-01-07,jombangkab,16666
2024-01-07,kedirikab,18500
2024-01-07,lamongankab,20500
2024-01-07,lumajangkab,18666
2024-01-07,madiunkab,19000
2024-01-07,magetankab,13333
2024-01-07,malangkab,16500
2024-01-07,mojokertokab,15750
2024-01-07,nganjukkab,17333
2024-01-07,ngawikab,19333
2024-01-07,pacitankab,14000
2024-01-07,pamekasankab,11500
2024-01-07,pasuruankab,17666
2024-01-07,ponorogokab,14000
2024-01-07,probolinggokab,7333
2024-01-07,sampangkab,13500
2024-01-07,sidoarjokab,19000
2024-01-07,situbondokab,11333
2024-01-07,sumenepkab,20000
2024-01-07,trenggalekkab,13000
2024-01-07,tubankab,12000
2024-01-07,tulungagungkab,12000
2024-01-07,batukota,17750
2024-01-07,blitarkota,9500
2024-01-07,madiunkota,16666
2024-01-07,mojokertokota,22000
2024-01-07,pasuruankota,20700
2024-01-07,probolinggokota,20333
2024-01-08,surabayakota,12166
2024-01-08,malangkota,14333
2024-01-08,kedirikota,19000
2024-01-08,jemberkab,19000
2024-01-08,bangkalankab,15666
2024-01-08,banyuwangikab,14500
2024-01-08,blitarkab,12500
2024-01-08,bojonegorokab,17500
2024-01-08,bondowosokab,16500
2024-01-08,gresikkab,23666
2024-01-08,jombangkab,16666
2024-01-08,kedirikab,17166
2024-01-08,lamongankab,19500
2024-01-08,lumajangkab,18666
2024-01-08,madiunkab,19000
2024-01-08,magetankab,18666
2024-01-08,malangkab,18400
2024-01-08,mojokertokab,15750
2024-01-08,nganjukkab,17333
2024-01-08,ngawikab,20000
2024-01-08,pacitankab,13000
2024-01-08,pamekasankab,11500
2024-01-08,pasuruankab,18666
2024-01-08,ponorogokab,14000
2024-01-08,probolinggokab,7333
2024-01-08,sampangkab,13500
2024-01-08,sidoarjokab,20000
2024-01-08,situbondokab,12000
2024-01-08,sumenepkab,20000
2024-01-08,trenggalekkab,13000
2024-01-08,tubankab,12000
2024-01-08,tulungagungkab,11666
2024-01-08,batukota,17250
2024-01-08,blitarkota,17000
2024-01-08,madiunkota,17333
2024-01-08,mojokertokota,21000
2024-01-08,pasuruankota,21450
2024-01-08,probolinggokota,19666
2024-01-09,surabayakota,11833
2024-01-09,malangkota,15166
2024-01-09,kedirikota,20000
2024-01-09,jemberkab,18800
