tanggal,code,hrg
2024-01-05,mojokertokab,25000
2024-01-05,nganjukkab,28000
2024-01-05,ngawikab,35000
2024-01-05,pacitankab,29333
2024-01-05,pamekasankab,32000
2024-01-05,pasuruankab,37833
2024-01-05,ponorogokab,34500
2024-01-05,probolinggokab,32333
2024-01-05,sampangkab,30500
2024-01-05,sidoarjokab,39000
2024-01-05,situbondokab,37666
2024-01-05,sumenepkab,33000
2024-01-05,trenggalekkab,37000
2024-01-05,tubankab,31333
2024-01-05,tulungagungkab,33000
2024-01-05,batukota,33000
2024-01-05,blitarkota,38000
2024-01-05,madiunkota,33000
2024-01-05,mojokertokota,34500
2024-01-05,pasuruankota,35900
2024-01-05,probolinggokota,37000
2024-01-06,surabayakota,29666
2024-01-06,malangkota,32833
2024-01-06,kedirikota,36000
2024-01-06,jemberkab,35800
2024-01-06,bangkalankab,31333
2024-01-06,banyuwangikab,36600
2024-01-06,blitarkab,34500
2024-01-06,bojonegorokab,32500
2024-01-06,bondowosokab,36875
2024-01-06,gresikkab,36666
2024-01-06,jombangkab,30000
2024-01-06,kedirikab,34666
2024-01-06,lamongankab,35000
2024-01-06,lumajangkab,32000
2024-01-06,madiunkab,33000
2024-01-06,magetankab,34000
2024-01-06,malangkab,34600
2024-01-06,mojokertokab,25000
2024-01-06,nganjukkab,28000
2024-01-06,ngawikab,35000
2024-01-06,pacitankab,29333
2024-01-06,pamekasankab,32000
2024-01-06,pasuruankab,37833
2024-01-06,ponorogokab,34500
2024-01-06,probolinggokab,32333
2024-01-06,sampangkab,30500
2024-01-06,sidoarjokab,40000
2024-01-06,situbondokab,37333
2024-01-06,sumenepkab,33000
2024-01-06,trenggalekkab,37000
2024-01-06,tubankab,31333
2024-01-06,tulungagungkab,34000
2024-01-06,batukota,33000
2024-01-06,blitarkota,38000
2024-01-06,madiunkota,33000
2024-01-06,mojokertokota,34500
2024-01-06,pasuruankota,35650
2024-01-06,probolinggokota,37000
2024-01-07,surabayakota,29666
2024-01-07,malangkota,32833
2024-01-07,kedirikota,36000
2024-01-07,jemberkab,35800
2024-01-07,bangkalankab,31333
2024-01-07,banyuwangikab,36200
2024-01-07,blitarkab,34500
2024-01-07,bojonegorokab,32500
2024-01-07,bondowosokab,36500
2024-01-07,gresikkab,36666
2024-01-07,jombangkab,30000
2024-01-07,kedirikab,34666
2024-01-07,lamongankab,35000
2024-01-07,lumajangkab,32000
2024-01-07,madiunkab,33250
2024-01-07,magetankab,34000
2024-01-07,malangkab,34600
2024-01-07,mojokertokab,25000
2024-01-07,nganjukkab,27333
2024-01-07,ngawikab,35000
2024-01-07,pacitankab,29333
2024-01-07,pamekasankab,32000
2024-01-07,pasuruankab,37833
2024-01-07,ponorogokab,34500
2024-01-07,probolinggokab,32333
2024-01-07,sampangkab,30500
2024-01-07,sidoarjokab,39000
2024-01-07,situbondokab,36000
2024-01-07,sumenepkab,33000
2024-01-07,trenggalekkab,37000
2024-01-07,tubankab,31333
2024-01-07,tulungagungkab,34000
2024-01-07,batukota,33000
2024-01-07,blitarkota,37000
2024-01-07,madiunkota,33000
2024-01-07,mojokertokota,35500
2024-01-07,pasuruankota,35650
2024-01-07,probolinggokota,35500
2024-01-08,surabayakota,29333
2024-01-08,malangkota,32833
2024-01-08,kedirikota,34666
2024-01-08,jemberkab,37200
2024-01-08,bangkalankab,31333
2024-01-08,banyuwangikab,36200
2024-01-08,blitarkab,35500
2024-01-08,bojonegorokab,32500
2024-01-08,bondowosokab,36000
2024-01-08,gresikkab,36666
2024-01-08,jombangkab,27333
2024-01-08,kedirikab,34333
2024-01-08,lamongankab,34500
2024-01-08,lumajangkab,32000
2024-01-08,madiunkab,33250
2024-01-08,magetankab,35333
2024-01-08,malangkab,36000
2024-01-08,mojokertokab,25000
2024-01-08,nganjukkab,27333
2024-01-08,ngawikab,36000
2024-01-08,pacitankab,28333
2024-01-08,pamekasankab,35000
2024-01-08,pasuruankab,37833
2024-01-08,ponorogokab,34500
2024-01-08,probolinggokab,32333
2024-01-08,sampangkab,30500
2024-01-08,sidoarjokab,39000
2024-01-08,situbondokab,35333
2024-01-08,sumenepkab,33000
2024-01-08,trenggalekkab,36000
2024-01-08,tubankab,30666
2024-01-08,tulungagungkab,35666
2024-01-08,batukota,32750
2024-01-08,blitarkota,36500
2024-01-08,madiunkota,35666
2024-01-08,mojokertokota,34000
2024-01-08,pasuruankota,35400
2024-01-08,probolinggokota,36000
2024-01-09,surabayakota,29333
2024-01-09,malangkota,33333
2024-01-09,kedirikota,35000
2024-01-09,jemberkab,38600
2024-01-09,bangkalankab,31333
2024-01-09,banyuwangikab,36400
2024-01-09,blitarkab,35500
2024-01-09,bojonegorokab,32500
2024-01-09,bondowosokab,36000
2024-01-09,gresikkab,36666
2024-01-09,jombangkab,27333
2024-01-09,kedirikab,34333
2024-01-09,lamongankab,34500
2024-01-09,lumajangkab,31666
2024-01-09,madiunkab,33250
2024-01-09,magetankab,35333
2024-01-09,malangkab,35800
2024-01-09,mojokertokab,25500
2024-01-09,nganjukkab,27333
2024-01-09,ngawikab,37000
2024-01-09,pacitankab,28333
2024-01-09,pamekasankab,35000
2024-01-09,pasuruankab,37166
2024-01-09,ponorogokab,34500
2024-01-09,probolinggokab,32333
2024-01-09,sampangkab,37500
2024-01-09,sidoarjokab,39000
2024-01-09,situbondokab,35333
2024-01-09,sumenepkab,33000
2024-01-09,trenggalekkab,36000
2024-01-09,tubankab,32666
2024-01-09,tulungagungkab,34666
2024-01-09,batukota,33750
2024-01-09,blitarkota,36500
2024-01-09,madiunkota,35000
2024-01-09,mojokertokota,34000
2024-01-09,pasuruankota,35150
2024-01-09,probolinggokota,36666
2024-01-10,surabayakota,29000
2024-01-10,malangkota,33500
2024-01-10,kedirikota,36000
2024-01-10,jemberkab,38800
2024-01-10,bangkalankab,31333
2024-01-10,banyuwangikab,35800
2024-01-10,blitarkab,35000
2024-01-10,bojonegorokab,32500
2024-01-10,bondowosokab,33875
2024-01-10,gresikkab,35000
2024-01-10,jombangkab,26666
2024-01-10,kedirikab,34333
2024-01-10,lamongankab,34000
2024-01-10,lumajangkab,31666
2024-01-10,madiunkab,33250
2024-01-10,magetankab,34666
2024-01-10,malangkab,34800
2024-01-10,mojokertokab,25500
2024-01-10,nganjukkab,27333
2024-01-10,ngawikab,36333
2024-01-10,pacitankab,28333
2024-01-10,pamekasankab,34000
2024-01-10,pasuruankab,36333
2024-01-10,ponorogokab,34500
2024-01-10,probolinggokab,35333
