no,city,year,commodity,price
1,Kota Batu,2024-03-02,cabe_rawit_merah,70250
2,Kabupaten Lamongan,2024-03-02,cabe_rawit_merah,68750
3,Kabupaten Pamekasan,2024-03-02,cabe_rawit_merah,65000
4,Kabupaten Tuban,2024-03-02,cabe_rawit_merah,63333
5,Kabupaten Pacitan,2024-03-02,cabe_rawit_merah,60333
6,Kabupaten Sumenep,2024-03-02,cabe_rawit_merah,60000
7,Kabupaten Probolinggo,2024-03-02,cabe_rawit_merah,59333
8,Kabupaten Gresik,2024-03-02,cabe_rawit_merah,58333
9,Kabupaten Sampang,2024-03-02,cabe_rawit_merah,56000
10,Kabupaten Malang,2024-03-02,cabe_rawit_merah,55600
11,Kabupaten Bojonegoro,2024-03-02,cabe_rawit_merah,55000
12,Kota Malang,2024-03-02,cabe_rawit_merah,52666
13,Kota Madiun,2024-03-02,cabe_rawit_merah,52666
14,Kota Probolinggo,2024-03-02,cabe_rawit_merah,52666
15,Kabupaten Ponorogo,2024-03-02,cabe_rawit_merah,52500
16,Kota Mojokerto,2024-03-02,cabe_rawit_merah,52500
17,Kabupaten Banyuwangi,2024-03-02,cabe_rawit_merah,51600
18,Kabupaten Bondowoso,2024-03-02,cabe_rawit_merah,50375
19,Kabupaten Jember,2024-03-02,cabe_rawit_merah,50200
20,Kabupaten Ngawi,2024-03-02,cabe_rawit_merah,50000
21,Kabupaten Pasuruan,2024-03-02,cabe_rawit_merah,50000
22,Kota Pasuruan,2024-03-02,cabe_rawit_merah,47950
23,Kabupaten Mojokerto,2024-03-02,cabe_rawit_merah,47750
24,Kabupaten Magetan,2024-03-02,cabe_rawit_merah,47666
25,Kabupaten Trenggalek,2024-03-02,cabe_rawit_merah,47500
26,Kabupaten Lumajang,2024-03-02,cabe_rawit_merah,47000
27,Kabupaten Situbondo,2024-03-02,cabe_rawit_merah,47000
28,Kota Blitar,2024-03-02,cabe_rawit_merah,46500
29,Kabupaten Kediri,2024-03-02,cabe_rawit_merah,46333
30,Kabupaten Tulungagung,2024-03-02,cabe_rawit_merah,45666
31,Kota Kediri,2024-03-02,cabe_rawit_merah,45000
32,Kabupaten Blitar,2024-03-02,cabe_rawit_merah,45000
33,Kabupaten Jombang,2024-03-02,cabe_rawit_merah,45000
34,Kabupaten Madiun,2024-03-02,cabe_rawit_merah,45000
35,Kabupaten Nganjuk,2024-03-02,cabe_rawit_merah,44666
36,Kota Surabaya,2024-03-02,cabe_rawit_merah,44500
37,Kabupaten Bangkalan,2024-03-02,cabe_rawit_merah,40666
38,Kabupaten Sidoarjo,2024-03-02,cabe_rawit_merah,37000
