no,city,year,commodity,price
1,Kabupaten Sampang,2024-01-01,jagung,11000
2,Kota Surabaya,2024-01-01,jagung,10750
3,Kabupaten Sidoarjo,2024-01-01,jagung,10000
4,Kabupaten Bangkalan,2024-01-01,jagung,9666
5,Kabupaten Pamekasan,2024-01-01,jagung,9500
6,Kota Malang,2024-01-01,jagung,9333
7,Kabupaten Gresik,2024-01-01,jagung,9000
8,Kota Blitar,2024-01-01,jagung,9000
9,Kota Pasuruan,2024-01-01,jagung,8650
10,Kabupaten Pasuruan,2024-01-01,jagung,8333
11,Kota Batu,2024-01-01,jagung,8250
12,Kota Madiun,2024-01-01,jagung,7833
13,Kabupaten Jember,2024-01-01,jagung,7800
14,Kabupaten Sumenep,2024-01-01,jagung,7750
15,Kota Mojokerto,2024-01-01,jagung,7750
16,Kabupaten Banyuwangi,2024-01-01,jagung,7700
17,Kabupaten Malang,2024-01-01,jagung,7600
18,Kabupaten Lumajang,2024-01-01,jagung,7500
19,Kabupaten Kediri,2024-01-01,jagung,7333
20,Kabupaten Lamongan,2024-01-01,jagung,7250
21,Kabupaten Pacitan,2024-01-01,jagung,7250
22,Kabupaten Ngawi,2024-01-01,jagung,7166
23,Kabupaten Jombang,2024-01-01,jagung,7000
24,Kabupaten Mojokerto,2024-01-01,jagung,7000
25,Kota Kediri,2024-01-01,jagung,6750
26,Kabupaten Ponorogo,2024-01-01,jagung,6750
27,Kabupaten Probolinggo,2024-01-01,jagung,6666
28,Kabupaten Situbondo,2024-01-01,jagung,6666
29,Kabupaten Tulungagung,2024-01-01,jagung,6666
30,Kota Probolinggo,2024-01-01,jagung,6666
31,Kabupaten Bojonegoro,2024-01-01,jagung,6500
32,Kabupaten Nganjuk,2024-01-01,jagung,6500
33,Kabupaten Trenggalek,2024-01-01,jagung,6500
34,Kabupaten Tuban,2024-01-01,jagung,6333
35,Kabupaten Blitar,2024-01-01,jagung,6000
36,Kabupaten Bondowoso,2024-01-01,jagung,6000
37,Kabupaten Madiun,2024-01-01,jagung,6000
38,Kabupaten Magetan,2024-01-01,jagung,5833
