no,city,year,commodity,price
1,Kabupaten Sidoarjo,2024-02-24,jagung,13000
2,Kabupaten Sampang,2024-02-24,jagung,10750
3,Kabupaten Malang,2024-02-24,jagung,10600
4,Kota Madiun,2024-02-24,jagung,10000
5,Kota Blitar,2024-02-24,jagung,9750
6,Kota Surabaya,2024-02-24,jagung,9700
7,Kabupaten Kediri,2024-02-24,jagung,9666
8,Kabupaten Nganjuk,2024-02-24,jagung,9666
9,Kabupaten Ngawi,2024-02-24,jagung,9666
10,Kabupaten Madiun,2024-02-24,jagung,9500
11,Kabupaten Trenggalek,2024-02-24,jagung,9500
12,Kota Mojokerto,2024-02-24,jagung,9500
13,Kota Malang,2024-02-24,jagung,9333
14,Kabupaten Bangkalan,2024-02-24,jagung,9333
15,Kabupaten Bondowoso,2024-02-24,jagung,9250
16,Kabupaten Jember,2024-02-24,jagung,9125
17,Kabupaten Gresik,2024-02-24,jagung,9000
18,Kabupaten Lumajang,2024-02-24,jagung,9000
19,Kabupaten Pamekasan,2024-02-24,jagung,9000
20,Kabupaten Sumenep,2024-02-24,jagung,9000
21,Kota Batu,2024-02-24,jagung,9000
22,Kabupaten Jombang,2024-02-24,jagung,8833
23,Kabupaten Banyuwangi,2024-02-24,jagung,8800
24,Kabupaten Lamongan,2024-02-24,jagung,8750
25,Kabupaten Magetan,2024-02-24,jagung,8733
26,Kota Pasuruan,2024-02-24,jagung,8650
27,Kota Kediri,2024-02-24,jagung,8500
28,Kabupaten Pasuruan,2024-02-24,jagung,8166
29,Kabupaten Situbondo,2024-02-24,jagung,8166
30,Kabupaten Ponorogo,2024-02-24,jagung,8000
31,Kabupaten Tuban,2024-02-24,jagung,7666
32,Kabupaten Pacitan,2024-02-24,jagung,7166
33,Kabupaten Mojokerto,2024-02-24,jagung,7125
34,Kabupaten Tulungagung,2024-02-24,jagung,7000
35,Kota Probolinggo,2024-02-24,jagung,6833
36,Kabupaten Probolinggo,2024-02-24,jagung,6666
37,Kabupaten Bojonegoro,2024-02-24,jagung,6500
38,Kabupaten Blitar,2024-02-24,jagung,6000
