no,tanggal,hrg
323,2023-11-20,80220.8947368421
324,2023-11-21,85383.63157894737
325,2023-11-22,87067.55263157895
326,2023-11-23,85796.1052631579
327,2023-11-24,85202.63157894737
328,2023-11-25,84431.3947368421
329,2023-11-26,83845.84210526316
330,2023-11-27,81985.36842105263
331,2023-11-28,82167.84210526316
332,2023-11-29,81673.34210526316
333,2023-11-30,80850.28947368421
334,2023-12-01,79816.07894736843
335,2023-12-02,80170.92105263157
336,2023-12-03,80343.26315789473
337,2023-12-04,83078.36842105263
338,2023-12-05,84470.84210526316
339,2023-12-06,83630.55263157895
340,2023-12-07,83371.57894736843
341,2023-12-08,84825.94736842105
342,2023-12-09,85037.34210526316
343,2023-12-10,85262.1052631579
344,2023-12-11,85501.57894736843
345,2023-12-12,85186.26315789473
346,2023-12-13,83114.97368421052
347,2023-12-14,82655.07894736843
348,2023-12-15,80636.92105263157
349,2023-12-16,79971.6052631579
350,2023-12-17,79494.6052631579
351,2023-12-18,76400.92105263157
352,2023-12-19,76026.3947368421
353,2023-12-20,75325.65789473684
354,2023-12-21,74690.84210526316
355,2023-12-22,73953.76315789473
356,2023-12-23,73892.31578947368
357,2023-12-24,73810.1052631579
358,2023-12-25,73734.47368421052
359,2023-12-26,73689.31578947368
360,2023-12-27,73065.6052631579
361,2023-12-28,72581.36842105263
362,2023-12-29,71642.13157894737
363,2023-12-30,70288.23684210527
364,2023-12-31,68838.0
365,2024-01-01,69327.8947368421
366,2024-01-02,70646.07894736843
367,2024-01-03,69040.18421052632
368,2024-01-04,65810.18421052632
369,2024-01-05,60999.13157894737
370,2024-01-06,58851.84210526316
371,2024-01-07,58227.73684210526
372,2024-01-08,53639.31578947369
373,2024-01-09,51317.84210526316
374,2024-01-10,49005.52631578947
375,2024-01-11,47163.39473684211
376,2024-01-12,44404.05263157895
377,2024-01-13,43303.63157894737
378,2024-01-14,43929.68421052631
379,2024-01-15,45251.10526315789
380,2024-01-16,44736.26315789474
381,2024-01-17,42635.78947368421
382,2024-01-18,40371.31578947369
383,2024-01-19,39699.21052631579
384,2024-01-20,39812.15789473684
385,2024-01-21,39348.78947368421
386,2024-01-22,37146.76315789474
387,2024-01-23,35198.52631578947
388,2024-01-24,34627.89473684211
389,2024-01-25,34989.31578947369
390,2024-01-26,34995.21052631579
391,2024-01-27,34901.13157894737
392,2024-01-28,34424.39473684211
393,2024-01-29,34180.10526315789
394,2024-01-30,34356.65789473684
395,2024-01-31,34332.47368421053
396,2024-02-01,33774.36842105263
397,2024-02-02,33430.28947368421
398,2024-02-03,33606.15789473684
399,2024-02-04,33906.18421052631
400,2024-02-05,34562.10526315789
401,2024-02-06,34949.78947368421
402,2024-02-07,35880.10526315789
403,2024-02-08,36536.68421052631
404,2024-02-09,37945.84210526316
405,2024-02-10,40819.07894736842
406,2024-02-11,42209.44736842105
407,2024-02-12,46062.57894736842
408,2024-02-13,46786.44736842105
409,2024-02-14,47376.81578947369
410,2024-02-15,54408.55263157895
411,2024-02-16,60753.13157894737
412,2024-02-17,61070.23684210526
413,2024-02-18,61659.0
414,2024-02-19,62590.36842105263
415,2024-02-20,63609.05263157895
416,2024-02-21,66302.02631578948
417,2024-02-22,68780.47368421052
418,2024-02-23,69647.02631578948
419,2024-02-24,68760.34210526316
420,2024-02-25,64392.39473684211
421,2024-02-26,56305.07894736842
422,2024-02-27,57541.86842105263
423,2024-02-28,56872.60526315789
424,2024-02-29,55476.57894736842
425,2024-03-01,51921.94736842105
426,2024-03-02,51507.94736842105
427,2024-03-03,51909.89473684211
428,2024-03-04,53228.57894736842
429,2024-03-05,54214.07894736842
430,2024-03-06,52350.97368421053
431,2024-03-07,51625.47368421053
432,2024-03-08,51023.78947368421
433,2024-03-09,51220.44736842105
434,2024-03-10,50490.84210526316
435,2024-03-11,48048.10526315789
436,2024-03-12,47884.23684210526
437,2024-03-13,49559.47368421053
438,2024-03-14,48520.92105263158
439,2024-03-15,45307.26315789474
440,2024-03-16,42091.07894736842
441,2024-03-17,41126.57894736842
442,2024-03-18,38431.89473684211
443,2024-03-19,36954.65789473684
444,2024-03-20,35232.52631578947
445,2024-03-21,32627.947368421053
446,2024-03-22,32539.736842105263
447,2024-03-23,32238.63157894737
448,2024-03-24,31525.526315789473
449,2024-03-25,29276.184210526317
450,2024-03-26,28348.105263157893
451,2024-03-27,27896.763157894737
452,2024-03-28,27735.394736842107
453,2024-03-29,27546.78947368421
454,2024-03-30,27597.447368421053
455,2024-03-31,27558.0
456,2024-04-01,28596.973684210527
457,2024-04-02,29553.78947368421
458,2024-04-03,29544.63157894737
459,2024-04-04,28608.86842105263
460,2024-04-05,28597.026315789473
461,2024-04-06,29409.105263157893
462,2024-04-07,30976.236842105263
463,2024-04-08,32081.184210526317
464,2024-04-09,31818.473684210527
465,2024-04-10,31864.526315789473
466,2024-04-11,32002.21052631579
467,2024-04-12,32963.60526315789
468,2024-04-13,32909.23684210526
469,2024-04-14,31582.105263157893
470,2024-04-15,30337.78947368421
471,2024-04-16,27616.92105263158
472,2024-04-17,27064.763157894737
473,2024-04-18,26477.894736842107
474,2024-04-19,27158.157894736843
475,2024-04-20,27729.184210526317
476,2024-04-21,27786.21052631579
477,2024-04-22,30118.236842105263
478,2024-04-23,30313.894736842107
479,2024-04-24,30241.736842105263
480,2024-04-25,30313.92105263158
481,2024-04-26,30758.657894736843
482,2024-04-27,30418.315789473683
483,2024-04-28,30287.63157894737
484,2024-04-29,27871.973684210527
485,2024-04-30,27278.973684210527
486,2024-05-01,26993.684210526317
487,2024-05-02,25729.894736842107
488,2024-05-03,24772.86842105263
489,2024-05-04,24513.86842105263
490,2024-05-05,24292.394736842107
491,2024-05-06,22477.105263157893
492,2024-05-07,22120.0
493,2024-05-08,21680.36842105263
494,2024-05-09,21733.63157894737
495,2024-05-10,21632.105263157893
496,2024-05-11,21396.157894736843
497,2024-05-12,21466.342105263157
498,2024-05-13,20755.105263157893
499,2024-05-14,21321.526315789473
500,2024-05-15,22674.842105263157
501,2024-05-16,23523.526315789473
502,2024-05-17,24145.894736842107
503,2024-05-18,23805.342105263157
504,2024-05-19,23643.92105263158
505,2024-05-20,23655.052631578947
506,2024-05-21,23639.973684210527
507,2024-05-22,23638.0
508,2024-05-23,23586.263157894737
509,2024-05-24,23701.36842105263
510,2024-05-25,23852.5
511,2024-05-26,24453.57894736842
512,2024-05-27,25333.184210526317
513,2024-05-28,25385.342105263157
514,2024-05-29,25469.552631578947
515,2024-05-30,25509.5
516,2024-05-31,25646.157894736843
517,2024-06-01,25712.947368421053
518,2024-06-02,25728.605263157893
519,2024-06-03,26886.026315789473
520,2024-06-04,27502.657894736843
521,2024-06-05,28552.447368421053
522,2024-06-06,28907.105263157893
523,2024-06-07,29437.105263157893
524,2024-06-08,30122.13157894737
525,2024-06-09,31051.36842105263
526,2024-06-10,33204.44736842105
527,2024-06-11,32913.63157894737
528,2024-06-12,32555.315789473683
529,2024-06-13,31871.105263157893
530,2024-06-14,31387.57894736842
531,2024-06-15,31198.263157894737
