Kabupaten Ponorogo	Rp17.500
Kabupaten Kediri	Rp17.333
Kabupaten Pamekasan	Rp16.500
Kabupaten Sampang	Rp16.500
Kabupaten Gresik	Rp16.000
Kota Kediri	Rp15.666
Kabupaten Bojonegoro	Rp15.000
Kota Mojokerto	Rp14.500
Kabupaten Jombang	Rp14.333
Kabupaten Magetan	Rp14.333
Kabupaten Ngawi	Rp14.333
Kabupaten Nganjuk	Rp14.000
Kabupaten Tulungagung	Rp14.000
Kabupaten Pasuruan	Rp13.666
Kabupaten Mojokerto	Rp13.000
Kabupaten Sidoarjo	Rp13.000
Kota Blitar	Rp13.000
Kabupaten Lamongan	Rp12.750
Kabupaten Pacitan	Rp12.666
Kota Probolinggo	Rp12.666
Kota Pasuruan	Rp12.500
Kabupaten Trenggalek	Rp12.000
Kota Batu	Rp11.875
Kota Surabaya	Rp11.666
Kabupaten Malang	Rp11.000
Kota Madiun	Rp11.000
Kabupaten Madiun	Rp10.750
Kabupaten Bangkalan	Rp10.000
Kabupaten Sumenep	Rp10.000
Kota Malang	Rp9.166
Kabupaten Situbondo	Rp9.000
Kabupaten Banyuwangi	Rp8.800
Kabupaten Lumajang	Rp8.666
Kabupaten Jember	Rp8.600
Kabupaten Bondowoso	Rp8.250
Kabupaten Blitar	Rp8.000
Kabupaten Tuban	Rp7.666
Kabupaten Probolinggo	Rp7.000
