Kabupaten Ponorogo	Rp17.500
Kabupaten Pamekasan	Rp16.500
Kabupaten Gresik	Rp16.000
Kabupaten Kediri	Rp15.666
Kabupaten Jombang	Rp14.333
Kota Kediri	Rp13.666
Kabupaten Nganjuk	Rp13.666
Kabupaten Ngawi	Rp13.666
Kabupaten Bojonegoro	Rp13.500
Kabupaten Sidoarjo	Rp13.500
Kota Mojokerto	Rp13.500
Kabupaten Magetan	Rp13.333
Kabupaten Pasuruan	Rp13.333
Kabupaten Lamongan	Rp13.250
Kabupaten Sampang	Rp12.500
Kabupaten Tulungagung	Rp12.333
Kota Probolinggo	Rp12.333
Kota Surabaya	Rp12.166
Kabupaten Trenggalek	Rp12.000
Kota Blitar	Rp12.000
Kota Pasuruan	Rp11.900
Kabupaten Mojokerto	Rp11.500
Kota Batu	Rp11.250
Kota Madiun	Rp11.000
Kabupaten Madiun	Rp10.750
Kabupaten Pacitan	Rp10.666
Kabupaten Malang	Rp10.400
Kabupaten Bangkalan	Rp10.333
Kabupaten Sumenep	Rp10.000
Kabupaten Bondowoso	Rp9.500
Kota Malang	Rp9.333
Kabupaten Situbondo	Rp9.000
Kabupaten Lumajang	Rp8.666
Kabupaten Banyuwangi	Rp8.600
Kabupaten Blitar	Rp8.500
Kabupaten Jember	Rp8.000
Kabupaten Tuban	Rp7.333
Kabupaten Probolinggo	Rp7.000
