Kabupaten Ponorogo	Rp17.500
Kabupaten Pamekasan	Rp16.500
Kabupaten Gresik	Rp16.000
Kabupaten Kediri	Rp16.000
Kabupaten Sidoarjo	Rp15.500
Kabupaten Bojonegoro	Rp15.000
Kabupaten Jombang	Rp14.333
Kota Kediri	Rp13.666
Kabupaten Magetan	Rp13.666
Kabupaten Nganjuk	Rp13.666
Kabupaten Ngawi	Rp13.666
Kota Mojokerto	Rp13.500
Kabupaten Tulungagung	Rp13.333
Kabupaten Lamongan	Rp13.250
Kabupaten Mojokerto	Rp13.000
Kabupaten Pasuruan	Rp12.666
Kabupaten Sampang	Rp12.500
Kota Probolinggo	Rp12.333
Kota Pasuruan	Rp12.200
Kabupaten Trenggalek	Rp12.000
Kota Blitar	Rp12.000
Kabupaten Pacitan	Rp11.666
Kota Surabaya	Rp11.500
Kota Batu	Rp11.250
Kabupaten Malang	Rp10.800
Kabupaten Madiun	Rp10.750
Kota Madiun	Rp10.666
Kabupaten Bangkalan	Rp10.333
Kabupaten Sumenep	Rp10.000
Kabupaten Situbondo	Rp9.666
Kota Malang	Rp9.333
Kabupaten Blitar	Rp9.000
Kabupaten Lumajang	Rp8.666
Kabupaten Banyuwangi	Rp8.600
Kabupaten Jember	Rp8.200
Kabupaten Bondowoso	Rp8.000
Kabupaten Tuban	Rp7.333
Kabupaten Probolinggo	Rp7.000
