Kabupaten Sampang	Rp13.000
Kabupaten Ngawi	Rp12.000
Kabupaten Pamekasan	Rp12.000
Kota Blitar	Rp12.000
Kabupaten Magetan	Rp11.333
Kabupaten Kediri	Rp10.000
Kota Kediri	Rp9.666
Kabupaten Tulungagung	Rp9.666
Kabupaten Mojokerto	Rp9.375
Kabupaten Pacitan	Rp9.333
Kabupaten Pasuruan	Rp9.233
Kabupaten Jombang	Rp9.000
Kabupaten Sidoarjo	Rp9.000
Kabupaten Sumenep	Rp9.000
Kota Batu	Rp8.875
Kota Surabaya	Rp8.666
Kabupaten Gresik	Rp8.666
Kabupaten Lumajang	Rp8.666
Kabupaten Ponorogo	Rp8.500
Kota Mojokerto	Rp8.500
Kabupaten Nganjuk	Rp8.333
Kabupaten Madiun	Rp8.250
Kabupaten Bojonegoro	Rp8.000
Kota Madiun	Rp8.000
Kota Pasuruan	Rp7.900
Kabupaten Banyuwangi	Rp7.800
Kota Malang	Rp7.666
Kabupaten Situbondo	Rp7.666
Kabupaten Jember	Rp7.600
Kabupaten Blitar	Rp7.500
Kabupaten Trenggalek	Rp7.500
Kabupaten Lamongan	Rp7.375
Kabupaten Tuban	Rp7.000
Kabupaten Malang	Rp6.800
Kabupaten Probolinggo	Rp6.333
Kota Probolinggo	Rp6.333
Kabupaten Bangkalan	Rp6.000
Kabupaten Bondowoso	Rp5.250
