no,commodity,date,avg_price
1,kedelai_lokal,2024-05-01,13737.566666666668
2,kedelai_lokal,2024-05-02,13737.566666666668
3,kedelai_lokal,2024-05-03,13745.9
4,kedelai_lokal,2024-05-04,13741.733333333334
5,kedelai_lokal,2024-05-05,13741.333333333334
6,kedelai_lokal,2024-05-06,13724.666666666666
7,kedelai_lokal,2024-05-07,13719.633333333333
8,kedelai_lokal,2024-05-08,13791.866666666667
9,kedelai_lokal,2024-05-09,13797.4
10,kedelai_lokal,2024-05-10,13801.566666666668
11,kedelai_lokal,2024-05-11,13884.9
12,kedelai_lokal,2024-05-12,13884.9
13,kedelai_lokal,2024-05-13,13864.066666666668
14,kedelai_lokal,2024-05-14,13880.733333333334
15,kedelai_lokal,2024-05-15,13881.133333333333
16,kedelai_lokal,2024-05-16,13871.433333333332
17,kedelai_lokal,2024-05-17,13874.766666666666
18,kedelai_lokal,2024-05-18,13874.766666666666
19,kedelai_lokal,2024-05-19,13874.766666666666
20,kedelai_lokal,2024-05-20,13908.1
21,kedelai_lokal,2024-05-21,13900.9
22,kedelai_lokal,2024-05-22,13891.733333333334
23,kedelai_lokal,2024-05-23,13836.166666666666
24,kedelai_lokal,2024-05-24,13789.5
25,kedelai_lokal,2024-05-25,13872.833333333334
26,kedelai_lokal,2024-05-26,13877.0
27,kedelai_lokal,2024-05-27,13918.666666666666
