no,commodity,date,avg_price
1,kedelai_lokal,2024-04-01,13665.3
2,kedelai_lokal,2024-04-02,13664.9
3,kedelai_lokal,2024-04-03,13664.9
4,kedelai_lokal,2024-04-04,13677.4
5,kedelai_lokal,2024-04-05,13685.733333333334
6,kedelai_lokal,2024-04-06,13679.066666666668
7,kedelai_lokal,2024-04-07,13673.533333333333
8,kedelai_lokal,2024-04-08,13679.066666666668
9,kedelai_lokal,2024-04-09,13684.633333333333
10,kedelai_lokal,2024-04-10,13684.633333333333
11,kedelai_lokal,2024-04-11,13684.633333333333
12,kedelai_lokal,2024-04-12,13684.633333333333
13,kedelai_lokal,2024-04-13,13684.633333333333
14,kedelai_lokal,2024-04-14,13684.633333333333
15,kedelai_lokal,2024-04-15,13680.866666666667
16,kedelai_lokal,2024-04-16,13697.533333333333
17,kedelai_lokal,2024-04-17,13697.533333333333
18,kedelai_lokal,2024-04-18,13701.7
19,kedelai_lokal,2024-04-19,13701.7
20,kedelai_lokal,2024-04-20,13701.7
21,kedelai_lokal,2024-04-21,13692.0
22,kedelai_lokal,2024-04-22,13680.9
23,kedelai_lokal,2024-04-23,13697.566666666668
24,kedelai_lokal,2024-04-24,13698.666666666666
25,kedelai_lokal,2024-04-25,13702.833333333334
26,kedelai_lokal,2024-04-26,13702.833333333334
27,kedelai_lokal,2024-04-27,13702.833333333334
28,kedelai_lokal,2024-04-28,13702.833333333334
29,kedelai_lokal,2024-04-29,13736.166666666666
30,kedelai_lokal,2024-04-30,13736.166666666666
