no,commodity,date,avg_price
1,kentang,2024-03-01,16505.28947368421
2,kentang,2024-03-02,16418.052631578947
3,kentang,2024-03-03,16376.368421052632
4,kentang,2024-03-04,16339.105263157895
5,kentang,2024-03-05,16333.605263157895
6,kentang,2024-03-06,16260.631578947368
7,kentang,2024-03-07,16177.315789473685
8,kentang,2024-03-08,16252.71052631579
9,kentang,2024-03-09,16261.526315789473
10,kentang,2024-03-10,16274.236842105263
11,kentang,2024-03-11,16309.526315789473
12,kentang,2024-03-12,16237.157894736842
13,kentang,2024-03-13,16147.657894736842
14,kentang,2024-03-14,16194.578947368422
15,kentang,2024-03-15,16180.973684210527
16,kentang,2024-03-16,16144.342105263158
17,kentang,2024-03-17,16146.131578947368
18,kentang,2024-03-18,16125.736842105263
19,kentang,2024-03-19,16061.263157894737
20,kentang,2024-03-20,15998.736842105263
21,kentang,2024-03-21,15936.447368421053
22,kentang,2024-03-22,15989.5
23,kentang,2024-03-23,15944.605263157895
24,kentang,2024-03-24,15981.894736842105
25,kentang,2024-03-25,15853.552631578947
26,kentang,2024-03-26,15831.842105263158
27,kentang,2024-03-27,15762.526315789473
28,kentang,2024-03-28,15788.631578947368
29,kentang,2024-03-29,15766.71052631579
30,kentang,2024-03-30,15777.447368421053
31,kentang,2024-03-31,15719.78947368421
