no,tanggal,hrg
0,2024-06-02,25838.236842105263
1,2024-06-03,26886.026315789473
2,2024-06-04,27502.657894736843
3,2024-06-05,28552.447368421053
4,2024-06-06,28907.105263157893
5,2024-06-07,29437.105263157893
6,2024-06-08,30122.13157894737
7,2024-06-09,31051.36842105263
8,2024-06-10,33204.44736842105
9,2024-06-11,32913.63157894737
10,2024-06-12,32555.315789473683
11,2024-06-13,31871.105263157893
12,2024-06-14,31387.57894736842
13,2024-06-15,31198.263157894737
