no,tanggal,hrg
0,2024-06-02,11708.394736842105
1,2024-06-03,11577.5
2,2024-06-04,11581.868421052632
3,2024-06-05,11587.342105263158
4,2024-06-06,11478.552631578947
5,2024-06-07,11446.078947368422
6,2024-06-08,11397.421052631578
7,2024-06-09,11378.78947368421
8,2024-06-10,11317.631578947368
9,2024-06-11,11268.947368421053
10,2024-06-12,11212.815789473685
11,2024-06-13,11081.605263157895
12,2024-06-14,11038.657894736842
13,2024-06-15,10992.631578947368
