tanggal,code,hrg
2024-06-06,mojokertokab,29700
2024-06-06,nganjukkab,31666
2024-06-06,ngawikab,37666
2024-06-06,pacitankab,35333
2024-06-06,pamekasankab,52500
2024-06-06,pasuruankab,41666
2024-06-06,ponorogokab,40000
2024-06-06,probolinggokab,25000
2024-06-06,sampangkab,47500
2024-06-06,sidoarjokab,39000
2024-06-06,situbondokab,35666
2024-06-06,sumenepkab,45000
2024-06-06,trenggalekkab,37500
2024-06-06,tubankab,35333
2024-06-06,tulungagungkab,36000
2024-06-06,batukota,43500
2024-06-06,blitarkota,35000
2024-06-06,madiunkota,43333
2024-06-06,mojokertokota,36000
2024-06-06,pasuruankota,39200
2024-06-06,probolinggokota,41666
2024-06-07,surabayakota,34833
2024-06-07,malangkota,44000
2024-06-07,kedirikota,35333
2024-06-07,jemberkab,38200
2024-06-07,bangkalankab,44000
2024-06-07,banyuwangikab,39400
2024-06-07,blitarkab,31000
2024-06-07,bojonegorokab,35000
2024-06-07,bondowosokab,42500
2024-06-07,gresikkab,41666
2024-06-07,jombangkab,32666
2024-06-07,kedirikab,35000
2024-06-07,lamongankab,36500
2024-06-07,lumajangkab,38333
2024-06-07,madiunkab,34750
2024-06-07,magetankab,42000
2024-06-07,malangkab,36400
2024-06-07,mojokertokab,29700
2024-06-07,nganjukkab,31666
2024-06-07,ngawikab,37666
2024-06-07,pacitankab,32000
2024-06-07,pamekasankab,47500
2024-06-07,pasuruankab,39233
2024-06-07,ponorogokab,40000
2024-06-07,probolinggokab,25000
2024-06-07,sampangkab,40000
2024-06-07,sidoarjokab,38000
2024-06-07,situbondokab,35666
2024-06-07,sumenepkab,45000
2024-06-07,trenggalekkab,36500
2024-06-07,tubankab,35000
2024-06-07,tulungagungkab,36000
2024-06-07,batukota,43500
2024-06-07,blitarkota,37000
2024-06-07,madiunkota,41666
2024-06-07,mojokertokota,36000
2024-06-07,pasuruankota,38900
2024-06-07,probolinggokota,41666
2024-06-08,surabayakota,34000
2024-06-08,malangkota,44000
2024-06-08,kedirikota,36666
2024-06-08,jemberkab,37800
2024-06-08,bangkalankab,44000
2024-06-08,banyuwangikab,37800
2024-06-08,blitarkab,31000
2024-06-08,bojonegorokab,35000
2024-06-08,bondowosokab,42500
2024-06-08,gresikkab,41666
2024-06-08,jombangkab,31000
2024-06-08,kedirikab,35000
2024-06-08,lamongankab,36500
2024-06-08,lumajangkab,39666
2024-06-08,madiunkab,34750
2024-06-08,magetankab,42000
2024-06-08,malangkab,36400
2024-06-08,mojokertokab,29700
2024-06-08,nganjukkab,27333
2024-06-08,ngawikab,36333
2024-06-08,pacitankab,32000
2024-06-08,pamekasankab,47500
2024-06-08,pasuruankab,40333
2024-06-08,ponorogokab,36000
2024-06-08,probolinggokab,25000
2024-06-08,sampangkab,40000
2024-06-08,sidoarjokab,38000
2024-06-08,situbondokab,35666
2024-06-08,sumenepkab,45000
2024-06-08,trenggalekkab,36500
2024-06-08,tubankab,35000
2024-06-08,tulungagungkab,35333
2024-06-08,batukota,43500
2024-06-08,blitarkota,38000
2024-06-08,madiunkota,41666
2024-06-08,mojokertokota,36000
2024-06-08,pasuruankota,38900
2024-06-08,probolinggokota,43000
2024-06-09,surabayakota,34000
2024-06-09,malangkota,44000
2024-06-09,kedirikota,37666
2024-06-09,jemberkab,37800
2024-06-09,bangkalankab,44000
2024-06-09,banyuwangikab,37800
2024-06-09,blitarkab,31000
2024-06-09,bojonegorokab,35000
2024-06-09,bondowosokab,42500
2024-06-09,gresikkab,41666
2024-06-09,jombangkab,31000
2024-06-09,kedirikab,35000
2024-06-09,lamongankab,36500
2024-06-09,lumajangkab,39666
2024-06-09,madiunkab,33000
2024-06-09,magetankab,42000
2024-06-09,malangkab,38200
2024-06-09,mojokertokab,28450
2024-06-09,nganjukkab,27333
2024-06-09,ngawikab,35666
2024-06-09,pacitankab,31333
2024-06-09,pamekasankab,47500
2024-06-09,pasuruankab,40333
2024-06-09,ponorogokab,36000
2024-06-09,probolinggokab,25000
2024-06-09,sampangkab,40000
2024-06-09,sidoarjokab,38000
2024-06-09,situbondokab,35333
2024-06-09,sumenepkab,45000
2024-06-09,trenggalekkab,36500
2024-06-09,tubankab,35000
2024-06-09,tulungagungkab,35000
2024-06-09,batukota,43500
2024-06-09,blitarkota,38000
2024-06-09,madiunkota,41666
2024-06-09,mojokertokota,36000
2024-06-09,pasuruankota,38900
2024-06-09,probolinggokota,42333
2024-06-10,surabayakota,34000
2024-06-10,malangkota,44833
2024-06-10,kedirikota,37666
2024-06-10,jemberkab,36400
2024-06-10,bangkalankab,44000
2024-06-10,banyuwangikab,35400
2024-06-10,blitarkab,32500
2024-06-10,bojonegorokab,35000
2024-06-10,bondowosokab,39250
2024-06-10,gresikkab,41666
2024-06-10,jombangkab,31666
2024-06-10,kedirikab,35000
2024-06-10,lamongankab,35750
2024-06-10,lumajangkab,39666
2024-06-10,madiunkab,33000
2024-06-10,magetankab,35333
2024-06-10,malangkab,35800
2024-06-10,mojokertokab,28450
2024-06-10,nganjukkab,27333
2024-06-10,ngawikab,35333
2024-06-10,pacitankab,31333
2024-06-10,pamekasankab,45000
2024-06-10,pasuruankab,38100
2024-06-10,ponorogokab,36000
2024-06-10,probolinggokab,28333
2024-06-10,sampangkab,35000
2024-06-10,sidoarjokab,36500
2024-06-10,situbondokab,35333
2024-06-10,sumenepkab,43500
2024-06-10,trenggalekkab,35500
2024-06-10,tubankab,35000
2024-06-10,tulungagungkab,36000
2024-06-10,batukota,43500
2024-06-10,blitarkota,38000
2024-06-10,madiunkota,40000
2024-06-10,mojokertokota,36000
2024-06-10,pasuruankota,39400
2024-06-10,probolinggokota,41666
2024-06-11,surabayakota,34000
2024-06-11,malangkota,44833
2024-06-11,kedirikota,35666
2024-06-11,jemberkab,36400
2024-06-11,bangkalankab,43333
2024-06-11,banyuwangikab,35000
2024-06-11,blitarkab,30000
2024-06-11,bojonegorokab,35000
2024-06-11,bondowosokab,39625
2024-06-11,gresikkab,41666
2024-06-11,jombangkab,31666
2024-06-11,kedirikab,34000
2024-06-11,lamongankab,35750
2024-06-11,lumajangkab,36333
2024-06-11,madiunkab,33500
2024-06-11,magetankab,35333
2024-06-11,malangkab,35400
2024-06-11,mojokertokab,28450
2024-06-11,nganjukkab,27333
2024-06-11,ngawikab,35333
2024-06-11,pacitankab,32666
2024-06-11,pamekasankab,45000
2024-06-11,pasuruankab,38333
2024-06-11,ponorogokab,36000
2024-06-11,probolinggokab,30000
2024-06-11,sampangkab,35000
2024-06-11,sidoarjokab,36500
2024-06-11,situbondokab,35333
2024-06-11,sumenepkab,41000
2024-06-11,trenggalekkab,32000
2024-06-11,tubankab,35000
2024-06-11,tulungagungkab,36666
2024-06-11,batukota,43500
2024-06-11,blitarkota,38000
2024-06-11,madiunkota,40000
2024-06-11,mojokertokota,36000
2024-06-11,pasuruankota,39350
2024-06-11,probolinggokota,42333
2024-06-12,surabayakota,34333
2024-06-12,malangkota,44833
2024-06-12,kedirikota,36666
2024-06-12,jemberkab,36000
2024-06-12,bangkalankab,42000
2024-06-12,banyuwangikab,34400
2024-06-12,blitarkab,32500
2024-06-12,bojonegorokab,35000
2024-06-12,bondowosokab,39875
2024-06-12,gresikkab,41666
2024-06-12,jombangkab,30666
2024-06-12,kedirikab,34000
2024-06-12,lamongankab,35000
2024-06-12,lumajangkab,36333
2024-06-12,madiunkab,33500
