tanggal,code,hrg
2024-06-06,mojokertokab,26875
2024-06-06,nganjukkab,28333
2024-06-06,ngawikab,32333
2024-06-06,pacitankab,24000
2024-06-06,pamekasankab,22500
2024-06-06,pasuruankab,35333
2024-06-06,ponorogokab,26000
2024-06-06,probolinggokab,25000
2024-06-06,sampangkab,25500
2024-06-06,sidoarjokab,31000
2024-06-06,situbondokab,20666
2024-06-06,sumenepkab,33500
2024-06-06,trenggalekkab,30000
2024-06-06,tubankab,28666
2024-06-06,tulungagungkab,25333
2024-06-06,batukota,30000
2024-06-06,blitarkota,31000
2024-06-06,madiunkota,31000
2024-06-06,mojokertokota,30000
2024-06-06,pasuruankota,32000
2024-06-06,probolinggokota,33000
2024-06-07,surabayakota,27166
2024-06-07,malangkota,30333
2024-06-07,kedirikota,30000
2024-06-07,jemberkab,31600
2024-06-07,bangkalankab,22333
2024-06-07,banyuwangikab,29400
2024-06-07,blitarkab,27500
2024-06-07,bojonegorokab,27500
2024-06-07,bondowosokab,32875
2024-06-07,gresikkab,36666
2024-06-07,jombangkab,30666
2024-06-07,kedirikab,33666
2024-06-07,lamongankab,28250
2024-06-07,lumajangkab,24333
2024-06-07,madiunkab,30250
2024-06-07,magetankab,33000
2024-06-07,malangkab,29400
2024-06-07,mojokertokab,26875
2024-06-07,nganjukkab,28333
2024-06-07,ngawikab,31666
2024-06-07,pacitankab,25000
2024-06-07,pamekasankab,22500
2024-06-07,pasuruankab,31933
2024-06-07,ponorogokab,28500
2024-06-07,probolinggokab,25000
2024-06-07,sampangkab,28000
2024-06-07,sidoarjokab,29500
2024-06-07,situbondokab,20666
2024-06-07,sumenepkab,33500
2024-06-07,trenggalekkab,30000
2024-06-07,tubankab,30000
2024-06-07,tulungagungkab,28000
2024-06-07,batukota,27750
2024-06-07,blitarkota,30000
2024-06-07,madiunkota,34333
2024-06-07,mojokertokota,33000
2024-06-07,pasuruankota,32450
2024-06-07,probolinggokota,36666
2024-06-08,surabayakota,27666
2024-06-08,malangkota,30833
2024-06-08,kedirikota,33000
2024-06-08,jemberkab,32400
