no,tanggal,hrg
0,2024-06-02,8172.0
1,2024-06-03,8177.736842105263
2,2024-06-04,8150.315789473684
3,2024-06-05,8150.315789473684
4,2024-06-06,8153.605263157895
5,2024-06-07,8162.368421052632
6,2024-06-08,8171.1578947368425
7,2024-06-09,8166.868421052632
8,2024-06-10,8153.710526315789
9,2024-06-11,8153.710526315789
10,2024-06-12,8136.1578947368425
11,2024-06-13,8140.526315789473
12,2024-06-14,8131.763157894737
13,2024-06-15,8128.578947368421
