no,tanggal,hrg
0,2024-06-02,16318.052631578947
1,2024-06-03,16541.052631578947
2,2024-06-04,16568.473684210527
3,2024-06-05,16664.315789473683
4,2024-06-06,16690.605263157893
5,2024-06-07,16713.657894736843
6,2024-06-08,16752.263157894737
7,2024-06-09,16709.526315789473
8,2024-06-10,16859.5
9,2024-06-11,16898.07894736842
10,2024-06-12,16977.052631578947
11,2024-06-13,17081.447368421053
12,2024-06-14,16999.815789473683
13,2024-06-15,17032.71052631579
