tanggal,hrg
2023-07-23,27734.71052631579
2023-07-24,28500.92105263158
2023-07-25,29414.57894736842
2023-07-26,30676.63157894737
2023-07-27,31347.21052631579
2023-07-28,31406.36842105263
2023-07-29,31767.78947368421
2023-07-30,31908.605263157893
2023-07-31,33329.68421052631
2023-08-01,33923.73684210526
2023-08-02,34650.31578947369
2023-08-03,35224.63157894737
2023-08-04,35674.65789473684
2023-08-05,36181.65789473684
2023-08-06,36264.76315789474
2023-08-07,37803.78947368421
2023-08-08,38595.21052631579
2023-08-09,38789.26315789474
2023-08-10,38884.05263157895
2023-08-11,38947.42105263158
2023-08-12,39252.44736842105
2023-08-13,39237.28947368421
2023-08-14,39952.86842105263
2023-08-15,40724.63157894737
2023-08-16,41283.63157894737
2023-08-17,41111.23684210526
2023-08-18,41012.52631578947
2023-08-19,41258.84210526316
2023-08-20,41070.23684210526
2023-08-21,39859.44736842105
2023-08-22,39130.34210526316
2023-08-23,38494.81578947369
2023-08-24,36824.86842105263
2023-08-25,35836.21052631579
2023-08-26,35076.36842105263
2023-08-27,34398.97368421053
2023-08-28,31433.63157894737
2023-08-29,31001.947368421053
2023-08-30,29972.894736842107
2023-08-31,28932.263157894737
2023-09-01,28470.0
2023-09-02,28024.86842105263
2023-09-03,27640.86842105263
2023-09-04,26014.07894736842
2023-09-05,26492.36842105263
2023-09-06,26211.473684210527
2023-09-07,26095.263157894737
2023-09-08,25861.473684210527
2023-09-09,25916.736842105263
2023-09-10,25756.86842105263
2023-09-11,25153.973684210527
2023-09-12,25067.157894736843
2023-09-13,25043.71052631579
2023-09-14,24882.07894736842
2023-09-15,24669.13157894737
2023-09-16,24621.763157894737
2023-09-17,24757.07894736842
2023-09-18,24977.236842105263
2023-09-19,25336.473684210527
2023-09-20,25096.07894736842
2023-09-21,24951.736842105263
2023-09-22,25072.394736842107
2023-09-23,25473.052631578947
2023-09-24,25716.71052631579
2023-09-25,26318.657894736843
2023-09-26,26492.605263157893
2023-09-27,26581.57894736842
2023-09-28,26675.63157894737
2023-09-29,26851.78947368421
2023-09-30,27600.236842105263
2023-10-01,27804.71052631579
2023-10-02,30163.86842105263
2023-10-03,31335.605263157893
2023-10-04,32076.815789473683
2023-10-05,33887.10526315789
2023-10-06,35040.18421052631
2023-10-07,35063.92105263158
2023-10-08,35511.02631578947
2023-10-09,36482.07894736842
2023-10-10,37202.68421052631
2023-10-11,38358.81578947369
2023-10-12,39393.89473684211
2023-10-13,39245.65789473684
2023-10-14,39093.68421052631
2023-10-15,39389.78947368421
2023-10-16,41320.18421052631
2023-10-17,43007.05263157895
2023-10-18,43839.34210526316
2023-10-19,45127.92105263158
2023-10-20,45713.68421052631
2023-10-21,46673.10526315789
2023-10-22,47732.31578947369
2023-10-23,54047.65789473684
2023-10-24,55955.31578947369
2023-10-25,56521.76315789474
2023-10-26,57571.73684210526
2023-10-27,57901.84210526316
2023-10-28,60060.97368421053
2023-10-29,61602.89473684211
2023-10-30,65272.18421052631
2023-10-31,66150.05263157895
2023-11-01,65041.73684210526
2023-11-02,64432.26315789474
2023-11-03,66945.81578947368
2023-11-04,68443.26315789473
2023-11-05,68086.65789473684
2023-11-06,66415.6052631579
2023-11-07,66280.55263157895
2023-11-08,68515.8947368421
2023-11-09,70515.97368421052
2023-11-10,70420.18421052632
2023-11-11,69832.5
2023-11-12,69162.81578947368
2023-11-13,70476.15789473684
2023-11-14,71799.3947368421
2023-11-15,71999.42105263157
2023-11-16,72685.34210526316
2023-11-17,73337.97368421052
2023-11-18,73732.31578947368
2023-11-19,74328.78947368421
2023-11-20,80220.8947368421
2023-11-21,85383.63157894737
2023-11-22,87067.55263157895
2023-11-23,85796.1052631579
2023-11-24,85202.63157894737
2023-11-25,84431.3947368421
2023-11-26,83845.84210526316
2023-11-27,81985.36842105263
2023-11-28,82167.84210526316
2023-11-29,81673.34210526316
2023-11-30,80850.28947368421
2023-12-01,79816.07894736843
2023-12-02,80170.92105263157
2023-12-03,80343.26315789473
2023-12-04,83078.36842105263
2023-12-05,84470.84210526316
2023-12-06,83630.55263157895
2023-12-07,83371.57894736843
2023-12-08,84825.94736842105
2023-12-09,85037.34210526316
2023-12-10,85262.1052631579
2023-12-11,85501.57894736843
2023-12-12,85186.26315789473
2023-12-13,83114.97368421052
2023-12-14,82655.07894736843
2023-12-15,80636.92105263157
2023-12-16,79971.6052631579
2023-12-17,79494.6052631579
2023-12-18,76400.92105263157
2023-12-19,76026.3947368421
2023-12-20,75325.65789473684
2023-12-21,74690.84210526316
2023-12-22,73953.76315789473
2023-12-23,73892.31578947368
2023-12-24,73810.1052631579
2023-12-25,73734.47368421052
2023-12-26,73689.31578947368
2023-12-27,73065.6052631579
2023-12-28,72581.36842105263
2023-12-29,71642.13157894737
2023-12-30,70288.23684210527
2023-12-31,68838.0
2024-01-01,69327.8947368421
2024-01-02,70646.07894736843
2024-01-03,69040.18421052632
2024-01-04,65810.18421052632
2024-01-05,60999.13157894737
2024-01-06,58851.84210526316
2024-01-07,58227.73684210526
2024-01-08,53639.31578947369
2024-01-09,51317.84210526316
2024-01-10,49005.52631578947
2024-01-11,47163.39473684211
2024-01-12,44404.05263157895
2024-01-13,43303.63157894737
2024-01-14,43929.68421052631
2024-01-15,45251.10526315789
2024-01-16,44736.26315789474
2024-01-17,42635.78947368421
2024-01-18,40371.31578947369
2024-01-19,39699.21052631579
2024-01-20,39812.15789473684
2024-01-21,39348.78947368421
2024-01-22,37146.76315789474
2024-01-23,35198.52631578947
2024-01-24,34627.89473684211
2024-01-25,34989.31578947369
2024-01-26,34995.21052631579
2024-01-27,34901.13157894737
2024-01-28,34424.39473684211
2024-01-29,34180.10526315789
2024-01-30,34356.65789473684
2024-01-31,34332.47368421053
2024-02-01,33774.36842105263
2024-02-02,33430.28947368421
2024-02-03,33606.15789473684
2024-02-04,33906.18421052631
2024-02-05,34562.10526315789
2024-02-06,34949.78947368421
2024-02-07,35880.10526315789
2024-02-08,36536.68421052631
2024-02-09,37945.84210526316
2024-02-10,40819.07894736842
2024-02-11,42209.44736842105
2024-02-12,46062.57894736842
2024-02-13,46786.44736842105
2024-02-14,47376.81578947369
2024-02-15,54408.55263157895
2024-02-16,60753.13157894737
2024-02-17,61070.23684210526
2024-02-18,61659.0
2024-02-19,62590.36842105263
2024-02-20,63609.05263157895
2024-02-21,66302.02631578948
2024-02-22,68780.47368421052
2024-02-23,69647.02631578948
2024-02-24,68760.34210526316
2024-02-25,64392.39473684211
2024-02-26,56305.07894736842
2024-02-27,57541.86842105263
2024-02-28,56872.60526315789
2024-02-29,55476.57894736842
2024-03-01,51921.94736842105
2024-03-02,51507.94736842105
2024-03-03,51909.89473684211
2024-03-04,53228.57894736842
2024-03-05,54214.07894736842
2024-03-06,52350.97368421053
2024-03-07,51625.47368421053
2024-03-08,51023.78947368421
2024-03-09,51220.44736842105
2024-03-10,50490.84210526316
2024-03-11,48048.10526315789
2024-03-12,47884.23684210526
2024-03-13,49559.47368421053
2024-03-14,48520.92105263158
2024-03-15,45307.26315789474
2024-03-16,42091.07894736842
2024-03-17,41126.57894736842
2024-03-18,38431.89473684211
2024-03-19,36954.65789473684
2024-03-20,35232.52631578947
2024-03-21,32627.947368421053
2024-03-22,32539.736842105263
2024-03-23,32238.63157894737
2024-03-24,31525.526315789473
2024-03-25,29276.184210526317
2024-03-26,28348.105263157893
2024-03-27,27896.763157894737
2024-03-28,27735.394736842107
2024-03-29,27546.78947368421
2024-03-30,27597.447368421053
2024-03-31,27558.0
2024-04-01,28596.973684210527
2024-04-02,29553.78947368421
2024-04-03,29544.63157894737
2024-04-04,28608.86842105263
2024-04-05,28597.026315789473
2024-04-06,29409.105263157893
2024-04-07,30976.236842105263
2024-04-08,32081.184210526317
2024-04-09,31818.473684210527
2024-04-10,31864.526315789473
2024-04-11,32002.21052631579
2024-04-12,32963.60526315789
2024-04-13,32909.23684210526
2024-04-14,31582.105263157893
2024-04-15,30337.78947368421
2024-04-16,27616.92105263158
2024-04-17,27064.763157894737
2024-04-18,26477.894736842107
2024-04-19,27158.157894736843
2024-04-20,27729.184210526317
2024-04-21,27786.21052631579
2024-04-22,30118.236842105263
2024-04-23,30313.894736842107
2024-04-24,30241.736842105263
2024-04-25,30313.92105263158
2024-04-26,30758.657894736843
2024-04-27,30418.315789473683
2024-04-28,30287.63157894737
2024-04-29,27871.973684210527
2024-04-30,27278.973684210527
2024-05-01,26993.684210526317
2024-05-02,25729.894736842107
2024-05-03,24772.86842105263
2024-05-04,24513.86842105263
2024-05-05,24292.394736842107
2024-05-06,22477.105263157893
2024-05-07,22120.0
2024-05-08,21680.36842105263
2024-05-09,21733.63157894737
2024-05-10,21632.105263157893
2024-05-11,21396.157894736843
2024-05-12,21466.342105263157
2024-05-13,20755.105263157893
2024-05-14,21321.526315789473
2024-05-15,22674.842105263157
2024-05-16,23523.526315789473
2024-05-17,24145.894736842107
2024-05-18,23805.342105263157
2024-05-19,23643.92105263158
2024-05-20,23655.052631578947
2024-05-21,23639.973684210527
2024-05-22,23638.0
2024-05-23,23586.263157894737
2024-05-24,23701.36842105263
2024-05-25,23852.5
2024-05-26,24453.57894736842
2024-05-27,25333.184210526317
2024-05-28,25385.342105263157
2024-05-29,25469.552631578947
2024-05-30,25509.5
2024-05-31,25646.157894736843
2024-06-01,25712.947368421053
2024-06-02,25728.605263157893
