tanggal,hrg
2023-09-12,10318.131578947368
2023-09-13,10334.578947368422
2023-09-14,10334.578947368422
2023-09-15,10334.578947368422
2023-09-16,10334.578947368422
2023-09-17,10334.578947368422
2023-09-18,10334.578947368422
2023-09-19,10330.21052631579
2023-09-20,10337.447368421053
2023-09-21,10337.447368421053
2023-09-22,10311.131578947368
2023-09-23,10314.421052631578
2023-09-24,10317.052631578947
2023-09-25,10323.631578947368
2023-09-26,10309.157894736842
2023-09-27,10342.052631578947
2023-09-28,10331.526315789473
2023-09-29,10334.815789473685
2023-09-30,10334.815789473685
2023-10-01,10340.078947368422
2023-10-02,10313.763157894737
2023-10-03,10317.71052631579
2023-10-04,10317.71052631579
2023-10-05,10327.342105263158
2023-10-06,10327.342105263158
2023-10-07,10326.684210526315
2023-10-08,10321.421052631578
2023-10-09,10321.421052631578
2023-10-10,10318.78947368421
2023-10-11,10322.078947368422
2023-10-12,10324.71052631579
2023-10-13,10253.0
2023-10-14,10253.0
2023-10-15,10245.763157894737
2023-10-16,10222.078947368422
2023-10-17,10230.868421052632
2023-10-18,10225.368421052632
2023-10-19,10225.368421052632
2023-10-20,10225.368421052632
2023-10-21,10222.078947368422
2023-10-22,10222.078947368422
2023-10-23,10222.078947368422
2023-10-24,10248.394736842105
2023-10-25,10237.868421052632
2023-10-26,10251.026315789473
2023-10-27,10251.026315789473
2023-10-28,10249.28947368421
2023-10-29,10247.973684210527
2023-10-30,10261.131578947368
2023-10-31,10277.578947368422
2023-11-01,10277.578947368422
2023-11-02,10278.894736842105
2023-11-03,10278.894736842105
2023-11-04,10278.894736842105
2023-11-05,10279.868421052632
2023-11-06,10253.552631578947
2023-11-07,10245.894736842105
2023-11-08,10246.236842105263
2023-11-09,10259.394736842105
2023-11-10,10270.578947368422
2023-11-11,10270.578947368422
2023-11-12,10270.578947368422
2023-11-13,10294.684210526315
2023-11-14,10277.131578947368
2023-11-15,9899.947368421053
2023-11-16,9909.815789473685
2023-11-17,9936.131578947368
2023-11-18,10317.71052631579
2023-11-19,10317.71052631579
2023-11-20,10312.447368421053
2023-11-21,10312.447368421053
2023-11-22,10339.842105263158
2023-11-23,10353.0
2023-11-24,10361.78947368421
2023-11-25,10366.157894736842
2023-11-26,10374.947368421053
2023-11-27,10410.052631578947
2023-11-28,10403.131578947368
2023-11-29,10408.394736842105
2023-11-30,10408.394736842105
2023-12-01,10400.71052631579
2023-12-02,10400.71052631579
2023-12-03,10405.368421052632
2023-12-04,10390.842105263158
2023-12-05,10406.631578947368
2023-12-06,10377.026315789473
2023-12-07,10406.631578947368
2023-12-08,10409.921052631578
2023-12-09,10413.21052631579
2023-12-10,10413.21052631579
2023-12-11,10413.21052631579
2023-12-12,10409.921052631578
2023-12-13,10409.921052631578
2023-12-14,10404.657894736842
2023-12-15,10446.105263157895
2023-12-16,10432.947368421053
2023-12-17,10446.105263157895
2023-12-18,10462.552631578947
2023-12-19,10462.552631578947
2023-12-20,10431.842105263158
2023-12-21,10431.842105263158
2023-12-22,10431.842105263158
2023-12-23,10431.842105263158
2023-12-24,10441.71052631579
2023-12-25,10435.131578947368
2023-12-26,10421.973684210527
2023-12-27,10413.21052631579
2023-12-28,10478.973684210527
2023-12-29,10450.026315789473
2023-12-30,10476.342105263158
2023-12-31,10489.5
2024-01-01,10489.5
2024-01-02,10491.473684210527
2024-01-03,10504.631578947368
2024-01-04,10514.28947368421
2024-01-05,10520.21052631579
2024-01-06,10520.21052631579
2024-01-07,10522.842105263158
2024-01-08,10513.421052631578
2024-01-09,10518.684210526315
2024-01-10,10518.684210526315
2024-01-11,10521.973684210527
2024-01-12,10521.973684210527
2024-01-13,10536.026315789473
2024-01-14,10536.026315789473
2024-01-15,10511.447368421053
2024-01-16,10511.447368421053
2024-01-17,10503.973684210527
2024-01-18,10490.815789473685
2024-01-19,10490.815789473685
2024-01-20,10490.815789473685
2024-01-21,10497.394736842105
2024-01-22,10487.763157894737
2024-01-23,10561.447368421053
2024-01-24,10482.5
2024-01-25,10461.447368421053
2024-01-26,10444.342105263158
2024-01-27,10793.026315789473
2024-01-28,10786.447368421053
2024-01-29,10768.894736842105
2024-01-30,10768.894736842105
2024-01-31,10737.315789473685
2024-02-01,10732.921052631578
2024-02-02,10736.21052631579
2024-02-03,10736.21052631579
2024-02-04,10758.131578947368
2024-02-05,10741.026315789473
2024-02-06,10754.184210526315
2024-02-07,10748.605263157895
2024-02-08,10765.052631578947
2024-02-09,10770.315789473685
2024-02-10,10770.315789473685
2024-02-11,10758.105263157895
2024-02-12,10757.394736842105
2024-02-13,10757.394736842105
2024-02-14,10760.684210526315
2024-02-15,10760.684210526315
2024-02-16,10794.894736842105
2024-02-17,10791.0
2024-02-18,10781.921052631578
2024-02-19,10796.394736842105
2024-02-20,10770.078947368422
2024-02-21,10776.657894736842
2024-02-22,10776.657894736842
2024-02-23,10770.078947368422
2024-02-24,10770.078947368422
2024-02-25,10770.078947368422
2024-02-26,10796.394736842105
2024-02-27,10795.078947368422
2024-02-28,10795.947368421053
2024-02-29,10811.078947368422
2024-03-01,10807.78947368421
2024-03-02,10807.78947368421
2024-03-03,10818.105263157895
2024-03-04,10813.71052631579
2024-03-05,10813.71052631579
2024-03-06,10797.263157894737
2024-03-07,10797.263157894737
2024-03-08,11040.684210526315
2024-03-09,11020.28947368421
2024-03-10,11022.473684210527
2024-03-11,11022.473684210527
2024-03-12,11048.78947368421
2024-03-13,11048.78947368421
2024-03-14,10838.263157894737
2024-03-15,11038.263157894737
2024-03-16,10827.736842105263
2024-03-17,10805.815789473685
2024-03-18,10818.105263157895
2024-03-19,10815.131578947368
2024-03-20,10815.131578947368
2024-03-21,10796.473684210527
2024-03-22,10807.657894736842
2024-03-23,10814.236842105263
2024-03-24,10805.473684210527
2024-03-25,10801.105263157895
2024-03-26,10801.105263157895
2024-03-27,10799.578947368422
2024-03-28,10795.184210526315
2024-03-29,10795.184210526315
2024-03-30,10795.184210526315
2024-03-31,10803.947368421053
2024-04-01,10788.394736842105
2024-04-02,10788.078947368422
2024-04-03,10788.078947368422
2024-04-04,10797.947368421053
2024-04-05,10804.526315789473
2024-04-06,10799.263157894737
2024-04-07,10794.894736842105
2024-04-08,10799.263157894737
2024-04-09,10803.657894736842
2024-04-10,10803.657894736842
2024-04-11,10803.657894736842
2024-04-12,10803.657894736842
2024-04-13,10803.657894736842
2024-04-14,10803.657894736842
2024-04-15,10800.684210526315
2024-04-16,10813.842105263158
2024-04-17,10813.842105263158
2024-04-18,10817.131578947368
2024-04-19,10817.131578947368
2024-04-20,10817.131578947368
2024-04-21,10809.473684210527
2024-04-22,10800.71052631579
2024-04-23,10813.868421052632
2024-04-24,10814.736842105263
2024-04-25,10818.026315789473
2024-04-26,10818.026315789473
2024-04-27,10818.026315789473
2024-04-28,10818.026315789473
2024-04-29,10844.342105263158
2024-04-30,10844.342105263158
2024-05-01,10845.447368421053
2024-05-02,10845.447368421053
2024-05-03,10852.026315789473
2024-05-04,10848.736842105263
2024-05-05,10848.421052631578
2024-05-06,10835.263157894737
2024-05-07,10831.28947368421
2024-05-08,10888.315789473685
2024-05-09,10892.684210526315
2024-05-10,10895.973684210527
2024-05-11,10961.763157894737
2024-05-12,10961.763157894737
2024-05-13,10945.315789473685
2024-05-14,10958.473684210527
2024-05-15,10958.78947368421
2024-05-16,10951.131578947368
2024-05-17,10953.763157894737
2024-05-18,10953.763157894737
2024-05-19,10953.763157894737
2024-05-20,10980.078947368422
2024-05-21,10974.394736842105
2024-05-22,10967.157894736842
2024-05-23,10923.28947368421
2024-05-24,10886.447368421053
2024-05-25,10952.236842105263
2024-05-26,10955.526315789473
2024-05-27,10988.421052631578
2024-05-28,10988.421052631578
2024-05-29,10991.71052631579
2024-05-30,10998.28947368421
2024-05-31,10987.763157894737
2024-06-01,10978.973684210527
2024-06-02,10978.973684210527
