no,tanggal,hrg
62,2023-03-04,7754.473684210527
63,2023-03-05,7775.5
64,2023-03-06,7734.684210526316
65,2023-03-07,7734.684210526316
66,2023-03-08,7730.736842105263
67,2023-03-09,7641.263157894737
68,2023-03-10,7604.6578947368425
69,2023-03-11,7585.578947368421
70,2023-03-12,7559.710526315789
71,2023-03-13,7528.763157894737
72,2023-03-14,7523.710526315789
73,2023-03-15,7552.210526315789
74,2023-03-16,7552.684210526316
75,2023-03-17,7525.0526315789475
76,2023-03-18,7550.263157894737
77,2023-03-19,7559.026315789473
78,2023-03-20,7585.789473684211
79,2023-03-21,7576.368421052632
80,2023-03-22,7566.5
81,2023-03-23,7584.026315789473
82,2023-03-24,7690.631578947368
83,2023-03-25,7764.9473684210525
84,2023-03-26,7738.184210526316
85,2023-03-27,7699.394736842105
86,2023-03-28,7770.894736842105
87,2023-03-29,7731.631578947368
88,2023-03-30,7661.236842105263
89,2023-03-31,7748.973684210527
90,2023-04-01,7734.710526315789
91,2023-04-02,7763.184210526316
92,2023-04-03,7683.368421052632
93,2023-04-04,7787.5526315789475
94,2023-04-05,7738.868421052632
95,2023-04-06,7730.105263157895
96,2023-04-07,7742.605263157895
97,2023-04-08,7546.5526315789475
98,2023-04-09,7555.315789473684
99,2023-04-10,7572.8421052631575
100,2023-04-11,7572.8421052631575
101,2023-04-12,7589.5
102,2023-04-13,7552.6578947368425
103,2023-04-14,7560.3421052631575
104,2023-04-15,7571.315789473684
105,2023-04-16,7589.9473684210525
106,2023-04-17,7650.236842105263
107,2023-04-18,7628.973684210527
108,2023-04-19,7623.710526315789
109,2023-04-20,7646.9473684210525
110,2023-04-21,7821.710526315789
111,2023-04-22,7830.5
112,2023-04-23,7835.315789473684
113,2023-04-24,7958.3421052631575
114,2023-04-25,7972.605263157895
115,2023-04-26,8127.526315789473
116,2023-04-27,8166.473684210527
117,2023-04-28,8103.5
118,2023-04-29,8116.315789473684
119,2023-04-30,8030.263157894737
120,2023-05-01,7963.421052631579
121,2023-05-02,7895.8421052631575
122,2023-05-03,7818.473684210527
123,2023-05-04,7809.684210526316
124,2023-05-05,7791.026315789473
125,2023-05-06,7734.026315789473
126,2023-05-07,7734.868421052632
127,2023-05-08,7683.3421052631575
128,2023-05-09,7650.5
129,2023-05-10,7620.4473684210525
130,2023-05-11,7620.6578947368425
131,2023-05-12,7628.3421052631575
132,2023-05-13,7616.9473684210525
133,2023-05-14,7568.026315789473
134,2023-05-15,7535.105263157895
135,2023-05-16,7559.3421052631575
136,2023-05-17,7609.894736842105
137,2023-05-18,7603.315789473684
138,2023-05-19,7600.473684210527
139,2023-05-20,7585.763157894737
140,2023-05-21,7609.4473684210525
141,2023-05-22,7513.4473684210525
142,2023-05-23,7508.631578947368
143,2023-05-24,7544.1578947368425
144,2023-05-25,7573.5526315789475
145,2023-05-26,7562.684210526316
146,2023-05-27,7532.105263157895
147,2023-05-28,7536.473684210527
148,2023-05-29,7573.736842105263
149,2023-05-30,7563.0
