no,tanggal,hrg
75,2023-03-17,32346.78947368421
76,2023-03-18,32237.78947368421
77,2023-03-19,32208.21052631579
78,2023-03-20,32119.184210526317
79,2023-03-21,32051.184210526317
80,2023-03-22,31972.684210526317
81,2023-03-23,31835.052631578947
82,2023-03-24,31867.447368421053
83,2023-03-25,31705.78947368421
84,2023-03-26,31590.21052631579
85,2023-03-27,31488.447368421053
86,2023-03-28,31368.92105263158
87,2023-03-29,31161.894736842107
88,2023-03-30,30972.21052631579
89,2023-03-31,30810.815789473683
90,2023-04-01,30697.447368421053
91,2023-04-02,30523.973684210527
92,2023-04-03,30495.92105263158
93,2023-04-04,30425.28947368421
94,2023-04-05,30360.842105263157
95,2023-04-06,30222.684210526317
96,2023-04-07,30061.71052631579
97,2023-04-08,30017.21052631579
98,2023-04-09,29927.052631578947
99,2023-04-10,29555.57894736842
100,2023-04-11,29625.684210526317
101,2023-04-12,29605.973684210527
102,2023-04-13,29453.342105263157
103,2023-04-14,29509.026315789473
104,2023-04-15,29582.5
105,2023-04-16,29619.78947368421
106,2023-04-17,30191.86842105263
107,2023-04-18,30817.36842105263
108,2023-04-19,31367.36842105263
109,2023-04-20,31795.92105263158
110,2023-04-21,32528.763157894737
111,2023-04-22,32493.684210526317
112,2023-04-23,32576.13157894737
113,2023-04-24,32640.157894736843
114,2023-04-25,33002.86842105263
115,2023-04-26,35030.10526315789
116,2023-04-27,35846.15789473684
117,2023-04-28,36716.92105263158
118,2023-04-29,37018.26315789474
119,2023-04-30,37004.26315789474
120,2023-05-01,37055.78947368421
121,2023-05-02,37558.18421052631
122,2023-05-03,38000.28947368421
123,2023-05-04,38294.13157894737
124,2023-05-05,38620.71052631579
125,2023-05-06,38693.71052631579
126,2023-05-07,38817.78947368421
127,2023-05-08,39402.02631578947
128,2023-05-09,39357.34210526316
129,2023-05-10,39251.21052631579
130,2023-05-11,39411.71052631579
131,2023-05-12,39112.31578947369
132,2023-05-13,39002.21052631579
133,2023-05-14,38897.63157894737
134,2023-05-15,38234.44736842105
135,2023-05-16,38302.44736842105
136,2023-05-17,38278.57894736842
137,2023-05-18,38046.13157894737
138,2023-05-19,37769.39473684211
139,2023-05-20,37327.05263157895
140,2023-05-21,37215.42105263158
141,2023-05-22,36543.26315789474
142,2023-05-23,36439.76315789474
143,2023-05-24,36402.92105263158
144,2023-05-25,35996.28947368421
145,2023-05-26,35952.0
146,2023-05-27,35799.78947368421
147,2023-05-28,35661.65789473684
148,2023-05-29,35524.84210526316
149,2023-05-30,35474.65789473684
150,2023-05-31,35261.02631578947
151,2023-06-01,35197.86842105263
152,2023-06-02,35322.84210526316
153,2023-06-03,35255.52631578947
154,2023-06-04,35256.42105263158
155,2023-06-05,34602.86842105263
156,2023-06-06,34712.5
157,2023-06-07,34601.78947368421
158,2023-06-08,34648.07894736842
159,2023-06-09,35005.76315789474
160,2023-06-10,35021.55263157895
161,2023-06-11,34971.57894736842
162,2023-06-12,35257.71052631579
163,2023-06-13,35331.15789473684
164,2023-06-14,35421.31578947369
165,2023-06-15,35440.60526315789
166,2023-06-16,35588.89473684211
167,2023-06-17,35527.07894736842
168,2023-06-18,35525.31578947369
169,2023-06-19,35443.02631578947
170,2023-06-20,35396.76315789474
171,2023-06-21,35329.68421052631
172,2023-06-22,35498.10526315789
173,2023-06-23,35526.60526315789
174,2023-06-24,35626.36842105263
175,2023-06-25,35574.39473684211
176,2023-06-26,35313.84210526316
177,2023-06-27,35243.5
178,2023-06-28,35212.57894736842
179,2023-06-29,35226.84210526316
180,2023-06-30,35229.89473684211
181,2023-07-01,35381.21052631579
182,2023-07-02,35328.81578947369
183,2023-07-03,35049.84210526316
184,2023-07-04,35089.31578947369
185,2023-07-05,35056.42105263158
186,2023-07-06,34731.86842105263
187,2023-07-07,34531.0
188,2023-07-08,34510.60526315789
189,2023-07-09,34260.15789473684
190,2023-07-10,32603.105263157893
191,2023-07-11,32293.263157894737
192,2023-07-12,31613.842105263157
193,2023-07-13,31394.78947368421
194,2023-07-14,30697.21052631579
195,2023-07-15,30401.815789473683
196,2023-07-16,30046.973684210527
197,2023-07-17,28966.07894736842
198,2023-07-18,28593.263157894737
199,2023-07-19,28534.5
200,2023-07-20,27599.36842105263
201,2023-07-21,27109.28947368421
202,2023-07-22,26651.815789473683
203,2023-07-23,26463.71052631579
204,2023-07-24,26178.36842105263
205,2023-07-25,26069.57894736842
206,2023-07-26,25650.07894736842
207,2023-07-27,25246.78947368421
208,2023-07-28,24964.526315789473
209,2023-07-29,24909.684210526317
210,2023-07-30,24938.42105263158
211,2023-07-31,24424.657894736843
212,2023-08-01,24319.42105263158
213,2023-08-02,24196.157894736843
214,2023-08-03,23764.552631578947
215,2023-08-04,23811.947368421053
216,2023-08-05,23737.78947368421
217,2023-08-06,23662.78947368421
218,2023-08-07,23590.657894736843
219,2023-08-08,23299.42105263158
220,2023-08-09,23254.657894736843
221,2023-08-10,23144.57894736842
222,2023-08-11,23238.447368421053
223,2023-08-12,23275.71052631579
224,2023-08-13,23325.052631578947
225,2023-08-14,23040.394736842107
226,2023-08-15,22881.605263157893
227,2023-08-16,22639.5
228,2023-08-17,22612.526315789473
229,2023-08-18,22451.763157894737
230,2023-08-19,22373.026315789473
231,2023-08-20,22270.42105263158
232,2023-08-21,21783.157894736843
233,2023-08-22,21639.526315789473
234,2023-08-23,21494.36842105263
235,2023-08-24,21406.0
236,2023-08-25,21309.5
237,2023-08-26,21271.63157894737
238,2023-08-27,21249.052631578947
239,2023-08-28,20874.052631578947
240,2023-08-29,20516.5
241,2023-08-30,20441.973684210527
242,2023-08-31,20338.42105263158
243,2023-09-01,20282.28947368421
244,2023-09-02,20156.236842105263
245,2023-09-03,20230.815789473683
246,2023-09-04,20008.42105263158
247,2023-09-05,19854.026315789473
248,2023-09-06,19721.815789473683
249,2023-09-07,19669.92105263158
250,2023-09-08,19745.342105263157
251,2023-09-09,19816.86842105263
252,2023-09-10,19845.447368421053
253,2023-09-11,19433.605263157893
254,2023-09-12,19488.842105263157
255,2023-09-13,19469.342105263157
256,2023-09-14,19469.315789473683
257,2023-09-15,19401.13157894737
258,2023-09-16,19249.394736842107
259,2023-09-17,19323.5
260,2023-09-18,19112.07894736842
261,2023-09-19,19054.86842105263
262,2023-09-20,18963.42105263158
263,2023-09-21,18867.57894736842
264,2023-09-22,18866.473684210527
265,2023-09-23,18727.263157894737
266,2023-09-24,18749.342105263157
267,2023-09-25,18781.36842105263
268,2023-09-26,18801.552631578947
269,2023-09-27,18869.552631578947
270,2023-09-28,18890.815789473683
271,2023-09-29,18736.236842105263
272,2023-09-30,18692.78947368421
273,2023-10-01,18658.78947368421
274,2023-10-02,18674.763157894737
275,2023-10-03,18945.78947368421
276,2023-10-04,18952.815789473683
277,2023-10-05,18944.105263157893
278,2023-10-06,18950.473684210527
279,2023-10-07,18953.763157894737
280,2023-10-08,19046.973684210527
281,2023-10-09,19123.763157894737
282,2023-10-10,19114.947368421053
283,2023-10-11,18986.236842105263
284,2023-10-12,18761.473684210527
285,2023-10-13,18662.552631578947
286,2023-10-14,18645.473684210527
287,2023-10-15,18658.184210526317
288,2023-10-16,18747.447368421053
289,2023-10-17,18850.526315789473
290,2023-10-18,18889.973684210527
291,2023-10-19,18824.184210526317
292,2023-10-20,18818.263157894737
293,2023-10-21,18776.0
294,2023-10-22,18755.78947368421
295,2023-10-23,18703.394736842107
296,2023-10-24,18673.13157894737
297,2023-10-25,18665.447368421053
298,2023-10-26,18543.736842105263
299,2023-10-27,18547.92105263158
300,2023-10-28,18518.552631578947
301,2023-10-29,18552.526315789473
302,2023-10-30,18724.447368421053
303,2023-10-31,18885.184210526317
304,2023-11-01,19046.157894736843
305,2023-11-02,19281.5
306,2023-11-03,19849.42105263158
307,2023-11-04,20056.657894736843
308,2023-11-05,20339.973684210527
309,2023-11-06,21533.42105263158
310,2023-11-07,21736.28947368421
311,2023-11-08,21934.947368421053
312,2023-11-09,22286.473684210527
313,2023-11-10,22732.92105263158
314,2023-11-11,22894.13157894737
315,2023-11-12,23053.763157894737
316,2023-11-13,23512.315789473683
317,2023-11-14,23618.026315789473
318,2023-11-15,23930.71052631579
319,2023-11-16,24322.42105263158
320,2023-11-17,24519.105263157893
321,2023-11-18,24536.684210526317
322,2023-11-19,24564.28947368421
323,2023-11-20,24663.447368421053
324,2023-11-21,24802.263157894737
325,2023-11-22,24982.526315789473
326,2023-11-23,25063.605263157893
327,2023-11-24,25195.815789473683
328,2023-11-25,25132.86842105263
329,2023-11-26,25231.552631578947
330,2023-11-27,25166.684210526317
331,2023-11-28,25199.57894736842
332,2023-11-29,25283.342105263157
333,2023-11-30,25300.473684210527
334,2023-12-01,25376.815789473683
335,2023-12-02,25408.815789473683
336,2023-12-03,25504.236842105263
337,2023-12-04,25772.236842105263
338,2023-12-05,26000.342105263157
339,2023-12-06,26038.92105263158
340,2023-12-07,26200.57894736842
341,2023-12-08,26292.657894736843
342,2023-12-09,26421.157894736843
343,2023-12-10,26545.947368421053
344,2023-12-11,27178.105263157893
345,2023-12-12,27384.026315789473
346,2023-12-13,27537.973684210527
347,2023-12-14,27713.86842105263
348,2023-12-15,27874.63157894737
349,2023-12-16,27972.026315789473
350,2023-12-17,27999.42105263158
351,2023-12-18,28277.684210526317
352,2023-12-19,28412.105263157893
353,2023-12-20,28577.684210526317
354,2023-12-21,28698.526315789473
355,2023-12-22,28917.842105263157
356,2023-12-23,29020.263157894737
357,2023-12-24,29142.184210526317
358,2023-12-25,29362.13157894737
359,2023-12-26,29761.026315789473
360,2023-12-27,30593.473684210527
361,2023-12-28,30867.394736842107
362,2023-12-29,31272.184210526317
363,2023-12-30,31361.894736842107
364,2023-12-31,31602.447368421053
365,2024-01-01,32007.263157894737
366,2024-01-02,33055.97368421053
367,2024-01-03,33188.86842105263
368,2024-01-04,33383.39473684211
369,2024-01-05,33672.21052631579
370,2024-01-06,33798.78947368421
371,2024-01-07,33666.55263157895
372,2024-01-08,33731.39473684211
373,2024-01-09,34033.57894736842
374,2024-01-10,33508.81578947369
375,2024-01-11,33458.63157894737
376,2024-01-12,33228.78947368421
377,2024-01-13,32666.07894736842
378,2024-01-14,32610.13157894737
379,2024-01-15,31931.42105263158
380,2024-01-16,31536.236842105263
381,2024-01-17,30884.473684210527
382,2024-01-18,30653.315789473683
383,2024-01-19,30112.105263157893
384,2024-01-20,29997.0
385,2024-01-21,29917.86842105263
386,2024-01-22,28981.0
387,2024-01-23,28500.57894736842
388,2024-01-24,28025.815789473683
389,2024-01-25,27709.842105263157
390,2024-01-26,27794.657894736843
391,2024-01-27,27740.052631578947
392,2024-01-28,27671.0
393,2024-01-29,27667.684210526317
394,2024-01-30,27497.973684210527
395,2024-01-31,27507.605263157893
396,2024-02-01,27262.63157894737
397,2024-02-02,27041.157894736843
398,2024-02-03,26937.63157894737
399,2024-02-04,26803.973684210527
400,2024-02-05,26441.052631578947
401,2024-02-06,26438.86842105263
402,2024-02-07,26474.447368421053
403,2024-02-08,26365.21052631579
404,2024-02-09,26414.763157894737
405,2024-02-10,26459.28947368421
406,2024-02-11,26557.5
407,2024-02-12,26545.86842105263
408,2024-02-13,26615.842105263157
409,2024-02-14,26674.86842105263
410,2024-02-15,26643.28947368421
411,2024-02-16,26425.052631578947
412,2024-02-17,26461.92105263158
413,2024-02-18,26559.07894736842
414,2024-02-19,26780.763157894737
415,2024-02-20,26793.947368421053
416,2024-02-21,26990.394736842107
417,2024-02-22,27176.815789473683
418,2024-02-23,27142.184210526317
419,2024-02-24,27214.36842105263
420,2024-02-25,27290.0
421,2024-02-26,27285.157894736843
422,2024-02-27,27280.78947368421
423,2024-02-28,27303.763157894737
424,2024-02-29,27419.13157894737
425,2024-03-01,27392.42105263158
426,2024-03-02,27256.657894736843
427,2024-03-03,27223.763157894737
428,2024-03-04,27122.236842105263
429,2024-03-05,27082.315789473683
430,2024-03-06,26900.315789473683
431,2024-03-07,27049.894736842107
432,2024-03-08,27223.052631578947
433,2024-03-09,27291.5
434,2024-03-10,27460.57894736842
435,2024-03-11,27557.947368421053
436,2024-03-12,27504.157894736843
437,2024-03-13,27531.78947368421
438,2024-03-14,27516.07894736842
439,2024-03-15,27684.736842105263
440,2024-03-16,27695.052631578947
441,2024-03-17,27762.57894736842
442,2024-03-18,27785.57894736842
443,2024-03-19,27835.605263157893
444,2024-03-20,27559.263157894737
445,2024-03-21,27588.42105263158
446,2024-03-22,27644.78947368421
447,2024-03-23,27682.315789473683
448,2024-03-24,27712.605263157893
449,2024-03-25,27935.78947368421
450,2024-03-26,27776.947368421053
451,2024-03-27,27568.0
452,2024-03-28,27659.447368421053
453,2024-03-29,27726.815789473683
454,2024-03-30,27947.236842105263
455,2024-03-31,28052.5
456,2024-04-01,28834.5
457,2024-04-02,28985.78947368421
458,2024-04-03,29783.552631578947
459,2024-04-04,30095.86842105263
460,2024-04-05,31829.447368421053
461,2024-04-06,32966.89473684211
462,2024-04-07,34905.55263157895
463,2024-04-08,36909.71052631579
464,2024-04-09,38049.0
465,2024-04-10,38033.63157894737
466,2024-04-11,38325.76315789474
467,2024-04-12,38378.78947368421
468,2024-04-13,38951.18421052631
469,2024-04-14,40992.84210526316
470,2024-04-15,42030.07894736842
471,2024-04-16,44021.78947368421
472,2024-04-17,44929.65789473684
473,2024-04-18,47509.92105263158
474,2024-04-19,47629.60526315789
475,2024-04-20,48372.18421052631
476,2024-04-21,48494.13157894737
477,2024-04-22,49003.73684210526
478,2024-04-23,49284.89473684211
479,2024-04-24,49220.39473684211
480,2024-04-25,49347.65789473684
481,2024-04-26,49252.92105263158
482,2024-04-27,49187.34210526316
483,2024-04-28,49348.31578947369
484,2024-04-29,48903.36842105263
485,2024-04-30,48947.23684210526
486,2024-05-01,48749.84210526316
487,2024-05-02,47637.52631578947
488,2024-05-03,47002.89473684211
489,2024-05-04,46680.07894736842
490,2024-05-05,46527.89473684211
491,2024-05-06,45113.39473684211
492,2024-05-07,44518.65789473684
493,2024-05-08,43442.78947368421
494,2024-05-09,43161.63157894737
495,2024-05-10,43209.05263157895
496,2024-05-11,43030.07894736842
497,2024-05-12,43089.28947368421
498,2024-05-13,43305.97368421053
499,2024-05-14,43410.60526315789
500,2024-05-15,43311.44736842105
501,2024-05-16,43846.71052631579
502,2024-05-17,44138.39473684211
503,2024-05-18,44133.13157894737
504,2024-05-19,44553.73684210526
505,2024-05-20,44992.84210526316
506,2024-05-21,45498.55263157895
507,2024-05-22,45046.97368421053
508,2024-05-23,45157.76315789474
509,2024-05-24,45344.39473684211
510,2024-05-25,45509.68421052631
511,2024-05-26,45625.07894736842
512,2024-05-27,44858.13157894737
513,2024-05-28,44004.86842105263
514,2024-05-29,43483.57894736842
515,2024-05-30,43245.44736842105
516,2024-05-31,43222.65789473684
517,2024-06-01,42768.28947368421
518,2024-06-02,42490.18421052631
