no,tanggal,hrg
302,2023-10-30,15464.947368421053
303,2023-10-31,15434.052631578947
304,2023-11-01,15440.052631578947
305,2023-11-02,15333.157894736842
306,2023-11-03,15404.026315789473
307,2023-11-04,15375.315789473685
308,2023-11-05,15388.473684210527
309,2023-11-06,15345.5
310,2023-11-07,15235.78947368421
311,2023-11-08,15205.105263157895
312,2023-11-09,15170.026315789473
313,2023-11-10,15143.921052631578
314,2023-11-11,15138.21052631579
315,2023-11-12,15098.763157894737
316,2023-11-13,15163.447368421053
317,2023-11-14,15159.921052631578
318,2023-11-15,15190.71052631579
319,2023-11-16,15143.447368421053
320,2023-11-17,15070.631578947368
321,2023-11-18,15102.0
322,2023-11-19,15104.842105263158
323,2023-11-20,15110.131578947368
324,2023-11-21,15072.868421052632
325,2023-11-22,15123.052631578947
326,2023-11-23,15147.0
327,2023-11-24,15098.105263157895
328,2023-11-25,15088.894736842105
329,2023-11-26,15075.736842105263
330,2023-11-27,15046.342105263158
331,2023-11-28,15087.78947368421
332,2023-11-29,15116.947368421053
333,2023-11-30,15105.973684210527
334,2023-12-01,15104.657894736842
335,2023-12-02,15127.657894736842
336,2023-12-03,15129.421052631578
337,2023-12-04,15119.473684210527
338,2023-12-05,15131.526315789473
339,2023-12-06,15128.263157894737
340,2023-12-07,15107.131578947368
341,2023-12-08,15121.368421052632
342,2023-12-09,15102.71052631579
343,2023-12-10,15118.28947368421
344,2023-12-11,15124.842105263158
345,2023-12-12,15155.763157894737
346,2023-12-13,15115.078947368422
347,2023-12-14,15084.368421052632
348,2023-12-15,15129.315789473685
349,2023-12-16,15112.131578947368
350,2023-12-17,15135.157894736842
351,2023-12-18,15170.447368421053
352,2023-12-19,15195.447368421053
353,2023-12-20,15221.315789473685
354,2023-12-21,15195.184210526315
355,2023-12-22,15227.0
356,2023-12-23,15213.842105263158
357,2023-12-24,15218.21052631579
358,2023-12-25,15280.71052631579
359,2023-12-26,15284.0
360,2023-12-27,15358.578947368422
361,2023-12-28,15388.842105263158
362,2023-12-29,15360.763157894737
363,2023-12-30,15389.078947368422
364,2023-12-31,15371.526315789473
365,2024-01-01,15366.5
366,2024-01-02,15511.684210526315
367,2024-01-03,15610.105263157895
368,2024-01-04,15715.157894736842
369,2024-01-05,15698.684210526315
370,2024-01-06,15785.552631578947
371,2024-01-07,15689.736842105263
372,2024-01-08,15851.578947368422
373,2024-01-09,15927.684210526315
374,2024-01-10,16069.157894736842
375,2024-01-11,16163.868421052632
376,2024-01-12,16301.131578947368
377,2024-01-13,16291.5
378,2024-01-14,16334.736842105263
379,2024-01-15,16460.815789473683
380,2024-01-16,16569.184210526317
381,2024-01-17,16669.605263157893
382,2024-01-18,16727.894736842107
383,2024-01-19,16841.92105263158
384,2024-01-20,16890.157894736843
385,2024-01-21,16971.736842105263
386,2024-01-22,17145.026315789473
387,2024-01-23,17293.263157894737
388,2024-01-24,17393.236842105263
389,2024-01-25,17415.394736842107
390,2024-01-26,17494.13157894737
391,2024-01-27,17466.684210526317
392,2024-01-28,17457.947368421053
393,2024-01-29,17591.947368421053
394,2024-01-30,17603.13157894737
395,2024-01-31,17578.342105263157
396,2024-02-01,17622.63157894737
397,2024-02-02,17595.0
398,2024-02-03,17609.894736842107
399,2024-02-04,17634.026315789473
400,2024-02-05,17699.13157894737
401,2024-02-06,17673.052631578947
402,2024-02-07,17684.894736842107
403,2024-02-08,17698.052631578947
404,2024-02-09,17716.052631578947
405,2024-02-10,17703.763157894737
406,2024-02-11,17670.842105263157
407,2024-02-12,17549.42105263158
408,2024-02-13,17590.0
409,2024-02-14,17617.394736842107
410,2024-02-15,17589.57894736842
411,2024-02-16,17499.842105263157
412,2024-02-17,17487.13157894737
413,2024-02-18,17366.28947368421
414,2024-02-19,17280.315789473683
415,2024-02-20,17196.342105263157
416,2024-02-21,17123.315789473683
417,2024-02-22,17071.973684210527
418,2024-02-23,17011.684210526317
419,2024-02-24,16981.842105263157
420,2024-02-25,16973.315789473683
421,2024-02-26,16791.947368421053
422,2024-02-27,16732.28947368421
423,2024-02-28,16686.21052631579
424,2024-02-29,16613.63157894737
425,2024-03-01,16505.28947368421
426,2024-03-02,16418.052631578947
427,2024-03-03,16376.368421052632
428,2024-03-04,16339.105263157895
429,2024-03-05,16333.605263157895
430,2024-03-06,16260.631578947368
431,2024-03-07,16177.315789473685
432,2024-03-08,16252.71052631579
433,2024-03-09,16261.526315789473
434,2024-03-10,16274.236842105263
435,2024-03-11,16309.526315789473
436,2024-03-12,16237.157894736842
437,2024-03-13,16147.657894736842
438,2024-03-14,16194.578947368422
439,2024-03-15,16180.973684210527
440,2024-03-16,16144.342105263158
441,2024-03-17,16146.131578947368
442,2024-03-18,16125.736842105263
443,2024-03-19,16061.263157894737
444,2024-03-20,15998.736842105263
445,2024-03-21,15936.447368421053
446,2024-03-22,15989.5
447,2024-03-23,15944.605263157895
448,2024-03-24,15981.894736842105
449,2024-03-25,15853.552631578947
450,2024-03-26,15831.842105263158
451,2024-03-27,15762.526315789473
452,2024-03-28,15788.631578947368
453,2024-03-29,15766.71052631579
454,2024-03-30,15777.447368421053
455,2024-03-31,15719.78947368421
456,2024-04-01,15629.184210526315
457,2024-04-02,15632.684210526315
458,2024-04-03,15571.28947368421
459,2024-04-04,15562.105263157895
460,2024-04-05,15563.5
461,2024-04-06,15577.736842105263
462,2024-04-07,15639.78947368421
463,2024-04-08,15579.868421052632
464,2024-04-09,15600.684210526315
465,2024-04-10,15605.078947368422
466,2024-04-11,15606.052631578947
467,2024-04-12,15630.078947368422
468,2024-04-13,15625.71052631579
469,2024-04-14,15588.868421052632
470,2024-04-15,15632.263157894737
471,2024-04-16,15636.973684210527
472,2024-04-17,15628.236842105263
473,2024-04-18,15645.342105263158
474,2024-04-19,15633.5
475,2024-04-20,15635.473684210527
476,2024-04-21,15650.842105263158
477,2024-04-22,15597.184210526315
478,2024-04-23,15577.657894736842
479,2024-04-24,15540.394736842105
480,2024-04-25,15592.78947368421
481,2024-04-26,15544.342105263158
482,2024-04-27,15578.342105263158
483,2024-04-28,15592.578947368422
484,2024-04-29,15687.947368421053
485,2024-04-30,15722.394736842105
486,2024-05-01,15701.78947368421
487,2024-05-02,15737.868421052632
488,2024-05-03,15697.552631578947
489,2024-05-04,15749.947368421053
490,2024-05-05,15750.947368421053
491,2024-05-06,15602.052631578947
492,2024-05-07,15668.052631578947
493,2024-05-08,15597.684210526315
494,2024-05-09,15585.631578947368
495,2024-05-10,15581.236842105263
496,2024-05-11,15529.5
497,2024-05-12,15488.236842105263
498,2024-05-13,15650.078947368422
499,2024-05-14,15600.526315789473
500,2024-05-15,15695.263157894737
501,2024-05-16,15663.921052631578
502,2024-05-17,15644.842105263158
503,2024-05-18,15580.552631578947
504,2024-05-19,15603.368421052632
505,2024-05-20,15631.447368421053
506,2024-05-21,15657.526315789473
507,2024-05-22,15627.684210526315
508,2024-05-23,15647.973684210527
509,2024-05-24,15690.21052631579
510,2024-05-25,15745.026315789473
511,2024-05-26,15764.815789473685
512,2024-05-27,15997.657894736842
513,2024-05-28,16159.236842105263
514,2024-05-29,16261.868421052632
515,2024-05-30,16235.342105263158
516,2024-05-31,16267.131578947368
517,2024-06-01,16346.526315789473
518,2024-06-02,16318.052631578947
519,2024-06-03,16541.052631578947
520,2024-06-04,16568.473684210527
521,2024-06-05,16664.315789473683
522,2024-06-06,16690.605263157893
523,2024-06-07,16713.657894736843
524,2024-06-08,16752.263157894737
525,2024-06-09,16709.526315789473
526,2024-06-10,16859.5
527,2024-06-11,16898.07894736842
528,2024-06-12,16977.052631578947
529,2024-06-13,17081.447368421053
530,2024-06-14,16999.815789473683
531,2024-06-15,17032.71052631579
