no,city,year,commodity,price
1,Kabupaten Sampang,2024-01-17,kol,11000
2,Kabupaten Bangkalan,2024-01-17,kol,10000
3,Kabupaten Pamekasan,2024-01-17,kol,10000
4,Kabupaten Gresik,2024-01-17,kol,9666
5,Kabupaten Lamongan,2024-01-17,kol,9125
6,Kabupaten Bojonegoro,2024-01-17,kol,9000
7,Kabupaten Pacitan,2024-01-17,kol,9000
8,Kabupaten Sumenep,2024-01-17,kol,9000
9,Kota Blitar,2024-01-17,kol,9000
10,Kota Mojokerto,2024-01-17,kol,9000
11,Kota Batu,2024-01-17,kol,8875
12,Kota Malang,2024-01-17,kol,8833
13,Kota Kediri,2024-01-17,kol,8666
14,Kota Probolinggo,2024-01-17,kol,8666
15,Kota Surabaya,2024-01-17,kol,8500
16,Kabupaten Blitar,2024-01-17,kol,8500
17,Kabupaten Ponorogo,2024-01-17,kol,8500
18,Kabupaten Lumajang,2024-01-17,kol,8333
19,Kabupaten Jombang,2024-01-17,kol,8000
20,Kabupaten Kediri,2024-01-17,kol,8000
21,Kabupaten Probolinggo,2024-01-17,kol,8000
22,Kabupaten Trenggalek,2024-01-17,kol,8000
23,Kabupaten Tulungagung,2024-01-17,kol,8000
24,Kabupaten Tuban,2024-01-17,kol,7833
25,Kota Pasuruan,2024-01-17,kol,7800
26,Kabupaten Madiun,2024-01-17,kol,7750
27,Kabupaten Mojokerto,2024-01-17,kol,7725
28,Kabupaten Jember,2024-01-17,kol,7600
29,Kabupaten Malang,2024-01-17,kol,7600
30,Kabupaten Sidoarjo,2024-01-17,kol,7500
31,Kabupaten Ngawi,2024-01-17,kol,7333
32,Kabupaten Pasuruan,2024-01-17,kol,7333
33,Kota Madiun,2024-01-17,kol,7333
34,Kabupaten Bondowoso,2024-01-17,kol,7250
35,Kabupaten Banyuwangi,2024-01-17,kol,7200
36,Kabupaten Situbondo,2024-01-17,kol,7000
37,Kabupaten Nganjuk,2024-01-17,kol,6666
38,Kabupaten Magetan,2024-01-17,kol,6500
