no,city,year,commodity,price
1,Kabupaten Gresik,2024-05-11,kol,18000
2,Kabupaten Sidoarjo,2024-05-11,kol,17000
3,Kota Kediri,2024-05-11,kol,15333
4,Kabupaten Pamekasan,2024-05-11,kol,15000
5,Kabupaten Sampang,2024-05-11,kol,15000
6,Kabupaten Pasuruan,2024-05-11,kol,14666
7,Kabupaten Ponorogo,2024-05-11,kol,14500
8,Kabupaten Magetan,2024-05-11,kol,14333
9,Kabupaten Ngawi,2024-05-11,kol,14333
10,Kabupaten Jombang,2024-05-11,kol,14000
11,Kabupaten Nganjuk,2024-05-11,kol,14000
12,Kota Surabaya,2024-05-11,kol,13166
13,Kabupaten Kediri,2024-05-11,kol,12666
14,Kota Blitar,2024-05-11,kol,12500
15,Kabupaten Mojokerto,2024-05-11,kol,12250
16,Kabupaten Tulungagung,2024-05-11,kol,12000
17,Kota Pasuruan,2024-05-11,kol,12000
18,Kabupaten Pacitan,2024-05-11,kol,11666
19,Kota Batu,2024-05-11,kol,11250
20,Kabupaten Lamongan,2024-05-11,kol,10500
21,Kota Mojokerto,2024-05-11,kol,10500
22,Kabupaten Bojonegoro,2024-05-11,kol,10000
23,Kabupaten Trenggalek,2024-05-11,kol,10000
24,Kota Probolinggo,2024-05-11,kol,9666
25,Kabupaten Malang,2024-05-11,kol,9300
26,Kota Malang,2024-05-11,kol,9166
27,Kabupaten Sumenep,2024-05-11,kol,9000
28,Kabupaten Jember,2024-05-11,kol,8400
29,Kota Madiun,2024-05-11,kol,8333
30,Kabupaten Madiun,2024-05-11,kol,8250
31,Kabupaten Banyuwangi,2024-05-11,kol,8000
32,Kabupaten Lumajang,2024-05-11,kol,7666
33,Kabupaten Situbondo,2024-05-11,kol,7666
34,Kabupaten Tuban,2024-05-11,kol,7666
35,Kabupaten Blitar,2024-05-11,kol,7500
36,Kabupaten Bangkalan,2024-05-11,kol,6333
37,Kabupaten Probolinggo,2024-05-11,kol,6333
38,Kabupaten Bondowoso,2024-05-11,kol,5000
