no,city,year,commodity,price
1,Kabupaten Gresik,2024-01-02,kol,13000
2,Kabupaten Pamekasan,2024-01-02,kol,12000
3,Kabupaten Bojonegoro,2024-01-02,kol,11000
4,Kabupaten Ngawi,2024-01-02,kol,11000
5,Kota Kediri,2024-01-02,kol,10666
6,Kabupaten Kediri,2024-01-02,kol,10666
7,Kabupaten Sampang,2024-01-02,kol,10500
8,Kabupaten Madiun,2024-01-02,kol,10250
9,Kabupaten Pasuruan,2024-01-02,kol,10233
10,Kabupaten Nganjuk,2024-01-02,kol,10000
11,Kota Blitar,2024-01-02,kol,10000
12,Kabupaten Tulungagung,2024-01-02,kol,9666
13,Kota Madiun,2024-01-02,kol,9666
14,Kabupaten Sidoarjo,2024-01-02,kol,9500
15,Kabupaten Trenggalek,2024-01-02,kol,9500
16,Kota Mojokerto,2024-01-02,kol,9500
17,Kota Pasuruan,2024-01-02,kol,9400
18,Kota Probolinggo,2024-01-02,kol,9333
19,Kabupaten Jember,2024-01-02,kol,9200
20,Kota Surabaya,2024-01-02,kol,9166
21,Kabupaten Jombang,2024-01-02,kol,9000
22,Kabupaten Lumajang,2024-01-02,kol,9000
23,Kabupaten Pacitan,2024-01-02,kol,9000
24,Kota Batu,2024-01-02,kol,8875
25,Kabupaten Bondowoso,2024-01-02,kol,8750
26,Kabupaten Magetan,2024-01-02,kol,8666
27,Kabupaten Malang,2024-01-02,kol,8600
28,Kabupaten Blitar,2024-01-02,kol,8500
29,Kabupaten Lamongan,2024-01-02,kol,8500
30,Kabupaten Ponorogo,2024-01-02,kol,8500
31,Kota Malang,2024-01-02,kol,8333
32,Kabupaten Mojokerto,2024-01-02,kol,8250
33,Kabupaten Bangkalan,2024-01-02,kol,8000
34,Kabupaten Banyuwangi,2024-01-02,kol,7800
35,Kabupaten Tuban,2024-01-02,kol,7500
36,Kabupaten Probolinggo,2024-01-02,kol,7333
37,Kabupaten Situbondo,2024-01-02,kol,7333
38,Kabupaten Sumenep,2024-01-02,kol,6000
