no,city,year,commodity,price
1,Kabupaten Sampang,2024-04-06,kol,17000
2,Kabupaten Pamekasan,2024-04-06,kol,10000
3,Kota Kediri,2024-04-06,kol,9666
4,Kabupaten Pacitan,2024-04-06,kol,9333
5,Kabupaten Ngawi,2024-04-06,kol,9000
6,Kabupaten Tulungagung,2024-04-06,kol,9000
7,Kota Batu,2024-04-06,kol,9000
8,Kota Blitar,2024-04-06,kol,9000
9,Kabupaten Gresik,2024-04-06,kol,8666
10,Kabupaten Ponorogo,2024-04-06,kol,8500
11,Kota Surabaya,2024-04-06,kol,8333
12,Kabupaten Madiun,2024-04-06,kol,8250
13,Kabupaten Blitar,2024-04-06,kol,8000
14,Kabupaten Bojonegoro,2024-04-06,kol,8000
15,Kabupaten Jombang,2024-04-06,kol,8000
16,Kabupaten Nganjuk,2024-04-06,kol,8000
17,Kota Mojokerto,2024-04-06,kol,8000
18,Kota Malang,2024-04-06,kol,7666
19,Kabupaten Lumajang,2024-04-06,kol,7666
20,Kota Madiun,2024-04-06,kol,7666
21,Kabupaten Magetan,2024-04-06,kol,7500
22,Kabupaten Trenggalek,2024-04-06,kol,7500
23,Kabupaten Lamongan,2024-04-06,kol,7375
24,Kabupaten Mojokerto,2024-04-06,kol,7375
25,Kabupaten Kediri,2024-04-06,kol,7333
26,Kabupaten Pasuruan,2024-04-06,kol,7166
27,Kabupaten Tuban,2024-04-06,kol,7166
28,Kabupaten Banyuwangi,2024-04-06,kol,7000
29,Kabupaten Sidoarjo,2024-04-06,kol,7000
30,Kabupaten Sumenep,2024-04-06,kol,7000
31,Kabupaten Situbondo,2024-04-06,kol,6666
32,Kabupaten Probolinggo,2024-04-06,kol,6333
33,Kabupaten Jember,2024-04-06,kol,6000
34,Kabupaten Bangkalan,2024-04-06,kol,6000
35,Kota Pasuruan,2024-04-06,kol,5950
36,Kabupaten Malang,2024-04-06,kol,5600
37,Kota Probolinggo,2024-04-06,kol,5333
38,Kabupaten Bondowoso,2024-04-06,kol,5125
