no,city,year,commodity,price
1,Kabupaten Gresik,2024-05-13,kol,17333
2,Kabupaten Ponorogo,2024-05-13,kol,16000
3,Kabupaten Ngawi,2024-05-13,kol,15666
4,Kabupaten Sidoarjo,2024-05-13,kol,15500
5,Kota Kediri,2024-05-13,kol,15000
6,Kabupaten Bojonegoro,2024-05-13,kol,15000
7,Kabupaten Jombang,2024-05-13,kol,15000
8,Kabupaten Pamekasan,2024-05-13,kol,15000
9,Kabupaten Pasuruan,2024-05-13,kol,15000
10,Kabupaten Sampang,2024-05-13,kol,15000
11,Kota Mojokerto,2024-05-13,kol,14500
12,Kabupaten Magetan,2024-05-13,kol,14333
13,Kabupaten Nganjuk,2024-05-13,kol,14000
14,Kabupaten Kediri,2024-05-13,kol,13000
15,Kabupaten Lamongan,2024-05-13,kol,12750
16,Kabupaten Tulungagung,2024-05-13,kol,12666
17,Kota Blitar,2024-05-13,kol,12500
18,Kabupaten Pacitan,2024-05-13,kol,12333
19,Kabupaten Mojokerto,2024-05-13,kol,12250
20,Kota Batu,2024-05-13,kol,12000
21,Kota Pasuruan,2024-05-13,kol,12000
22,Kota Surabaya,2024-05-13,kol,11666
23,Kabupaten Trenggalek,2024-05-13,kol,10000
24,Kota Probolinggo,2024-05-13,kol,10000
25,Kabupaten Madiun,2024-05-13,kol,9500
26,Kabupaten Malang,2024-05-13,kol,9300
27,Kota Malang,2024-05-13,kol,9166
28,Kabupaten Situbondo,2024-05-13,kol,9000
29,Kabupaten Sumenep,2024-05-13,kol,9000
30,Kota Madiun,2024-05-13,kol,8666
31,Kabupaten Jember,2024-05-13,kol,8600
32,Kabupaten Blitar,2024-05-13,kol,8500
33,Kabupaten Banyuwangi,2024-05-13,kol,8200
34,Kabupaten Lumajang,2024-05-13,kol,8000
35,Kabupaten Bondowoso,2024-05-13,kol,7875
36,Kabupaten Tuban,2024-05-13,kol,7666
37,Kabupaten Probolinggo,2024-05-13,kol,7000
38,Kabupaten Bangkalan,2024-05-13,kol,6333
