no,city,year,commodity,price
1,Kabupaten Sampang,2024-01-27,kol,11000
2,Kabupaten Pamekasan,2024-01-27,kol,10000
3,Kabupaten Bojonegoro,2024-01-27,kol,9000
4,Kabupaten Sumenep,2024-01-27,kol,9000
5,Kota Batu,2024-01-27,kol,8750
6,Kota Malang,2024-01-27,kol,8666
7,Kota Surabaya,2024-01-27,kol,8500
8,Kota Blitar,2024-01-27,kol,8500
9,Kabupaten Pacitan,2024-01-27,kol,8333
10,Kabupaten Gresik,2024-01-27,kol,8000
11,Kabupaten Ponorogo,2024-01-27,kol,8000
12,Kabupaten Probolinggo,2024-01-27,kol,8000
13,Kabupaten Tuban,2024-01-27,kol,7833
14,Kabupaten Jombang,2024-01-27,kol,7666
15,Kabupaten Lumajang,2024-01-27,kol,7666
16,Kota Madiun,2024-01-27,kol,7666
17,Kabupaten Banyuwangi,2024-01-27,kol,7500
18,Kabupaten Lamongan,2024-01-27,kol,7500
19,Kabupaten Trenggalek,2024-01-27,kol,7500
20,Kabupaten Madiun,2024-01-27,kol,7375
21,Kabupaten Bangkalan,2024-01-27,kol,7333
22,Kabupaten Kediri,2024-01-27,kol,7333
23,Kabupaten Ngawi,2024-01-27,kol,7333
24,Kabupaten Tulungagung,2024-01-27,kol,7333
25,Kabupaten Bondowoso,2024-01-27,kol,7250
26,Kabupaten Magetan,2024-01-27,kol,7166
27,Kota Kediri,2024-01-27,kol,7000
28,Kabupaten Situbondo,2024-01-27,kol,7000
29,Kota Pasuruan,2024-01-27,kol,6950
30,Kabupaten Jember,2024-01-27,kol,6800
31,Kabupaten Mojokerto,2024-01-27,kol,6675
32,Kabupaten Nganjuk,2024-01-27,kol,6666
33,Kabupaten Blitar,2024-01-27,kol,6500
34,Kabupaten Sidoarjo,2024-01-27,kol,6500
35,Kota Mojokerto,2024-01-27,kol,6500
36,Kabupaten Pasuruan,2024-01-27,kol,6000
37,Kota Probolinggo,2024-01-27,kol,6000
38,Kabupaten Malang,2024-01-27,kol,5800
