no,city,year,commodity,price
1,Kabupaten Pamekasan,2024-01-15,kol,12000
2,Kabupaten Sampang,2024-01-15,kol,11500
3,Kabupaten Gresik,2024-01-15,kol,10333
4,Kabupaten Bangkalan,2024-01-15,kol,10000
5,Kota Batu,2024-01-15,kol,9250
6,Kabupaten Lamongan,2024-01-15,kol,9125
7,Kabupaten Bojonegoro,2024-01-15,kol,9000
8,Kabupaten Pacitan,2024-01-15,kol,9000
9,Kabupaten Sumenep,2024-01-15,kol,9000
10,Kota Mojokerto,2024-01-15,kol,9000
11,Kota Malang,2024-01-15,kol,8833
12,Kota Probolinggo,2024-01-15,kol,8666
13,Kota Surabaya,2024-01-15,kol,8500
14,Kabupaten Blitar,2024-01-15,kol,8500
15,Kabupaten Ponorogo,2024-01-15,kol,8500
16,Kabupaten Sidoarjo,2024-01-15,kol,8500
17,Kabupaten Trenggalek,2024-01-15,kol,8500
18,Kota Blitar,2024-01-15,kol,8500
19,Kota Pasuruan,2024-01-15,kol,8500
20,Kabupaten Kediri,2024-01-15,kol,8333
21,Kabupaten Lumajang,2024-01-15,kol,8333
22,Kota Kediri,2024-01-15,kol,8000
23,Kabupaten Jombang,2024-01-15,kol,8000
24,Kabupaten Ngawi,2024-01-15,kol,8000
25,Kabupaten Probolinggo,2024-01-15,kol,8000
26,Kabupaten Tulungagung,2024-01-15,kol,8000
27,Kabupaten Tuban,2024-01-15,kol,7833
28,Kabupaten Jember,2024-01-15,kol,7800
29,Kabupaten Madiun,2024-01-15,kol,7750
30,Kabupaten Mojokerto,2024-01-15,kol,7725
31,Kabupaten Malang,2024-01-15,kol,7600
32,Kabupaten Bondowoso,2024-01-15,kol,7500
33,Kabupaten Banyuwangi,2024-01-15,kol,7400
34,Kabupaten Nganjuk,2024-01-15,kol,7333
35,Kota Madiun,2024-01-15,kol,7333
36,Kabupaten Pasuruan,2024-01-15,kol,7000
37,Kabupaten Situbondo,2024-01-15,kol,7000
38,Kabupaten Magetan,2024-01-15,kol,6833
