no,city,year,commodity,price
1,Kabupaten Sampang,2024-03-31,kol,20500
2,Kabupaten Pamekasan,2024-03-31,kol,10000
3,Kota Blitar,2024-03-31,kol,9500
4,Kabupaten Ngawi,2024-03-31,kol,9000
5,Kota Batu,2024-03-31,kol,9000
6,Kabupaten Gresik,2024-03-31,kol,8666
7,Kabupaten Pacitan,2024-03-31,kol,8500
8,Kota Mojokerto,2024-03-31,kol,8500
9,Kabupaten Tulungagung,2024-03-31,kol,8333
10,Kabupaten Madiun,2024-03-31,kol,8250
11,Kota Surabaya,2024-03-31,kol,8166
12,Kota Malang,2024-03-31,kol,7666
13,Kota Kediri,2024-03-31,kol,7666
14,Kabupaten Jombang,2024-03-31,kol,7666
15,Kabupaten Nganjuk,2024-03-31,kol,7666
16,Kabupaten Ponorogo,2024-03-31,kol,7500
17,Kabupaten Trenggalek,2024-03-31,kol,7500
18,Kabupaten Lamongan,2024-03-31,kol,7375
19,Kabupaten Mojokerto,2024-03-31,kol,7350
20,Kabupaten Kediri,2024-03-31,kol,7333
21,Kabupaten Pasuruan,2024-03-31,kol,7166
22,Kabupaten Tuban,2024-03-31,kol,7166
23,Kota Madiun,2024-03-31,kol,7166
24,Kabupaten Blitar,2024-03-31,kol,7000
25,Kabupaten Bojonegoro,2024-03-31,kol,7000
26,Kabupaten Sidoarjo,2024-03-31,kol,7000
27,Kabupaten Sumenep,2024-03-31,kol,7000
28,Kabupaten Magetan,2024-03-31,kol,6833
29,Kabupaten Situbondo,2024-03-31,kol,6666
30,Kabupaten Banyuwangi,2024-03-31,kol,6600
31,Kabupaten Lumajang,2024-03-31,kol,6333
32,Kabupaten Probolinggo,2024-03-31,kol,6333
33,Kabupaten Bangkalan,2024-03-31,kol,6000
34,Kabupaten Jember,2024-03-31,kol,5800
35,Kota Pasuruan,2024-03-31,kol,5800
36,Kabupaten Malang,2024-03-31,kol,5600
37,Kabupaten Bondowoso,2024-03-31,kol,5125
38,Kota Probolinggo,2024-03-31,kol,5000
