no,city,year,commodity,price
1,Kabupaten Pamekasan,2024-02-01,kol,10000
2,Kabupaten Bojonegoro,2024-02-01,kol,9000
3,Kabupaten Sampang,2024-02-01,kol,9000
4,Kabupaten Sumenep,2024-02-01,kol,9000
5,Kota Surabaya,2024-02-01,kol,8500
6,Kota Malang,2024-02-01,kol,8500
7,Kabupaten Pacitan,2024-02-01,kol,8333
8,Kota Batu,2024-02-01,kol,8250
9,Kabupaten Lamongan,2024-02-01,kol,8000
10,Kabupaten Ponorogo,2024-02-01,kol,8000
11,Kabupaten Probolinggo,2024-02-01,kol,8000
12,Kabupaten Gresik,2024-02-01,kol,7666
13,Kabupaten Jombang,2024-02-01,kol,7666
14,Kabupaten Tulungagung,2024-02-01,kol,7666
15,Kota Madiun,2024-02-01,kol,7666
16,Kabupaten Sidoarjo,2024-02-01,kol,7500
17,Kota Blitar,2024-02-01,kol,7500
18,Kabupaten Banyuwangi,2024-02-01,kol,7400
19,Kabupaten Madiun,2024-02-01,kol,7375
20,Kota Kediri,2024-02-01,kol,7333
21,Kabupaten Kediri,2024-02-01,kol,7333
22,Kabupaten Situbondo,2024-02-01,kol,7166
23,Kabupaten Lumajang,2024-02-01,kol,7000
24,Kabupaten Ngawi,2024-02-01,kol,7000
25,Kabupaten Tuban,2024-02-01,kol,6833
26,Kabupaten Nganjuk,2024-02-01,kol,6666
27,Kabupaten Mojokerto,2024-02-01,kol,6650
28,Kabupaten Blitar,2024-02-01,kol,6500
29,Kabupaten Trenggalek,2024-02-01,kol,6500
30,Kota Mojokerto,2024-02-01,kol,6500
31,Kabupaten Magetan,2024-02-01,kol,6166
32,Kabupaten Pasuruan,2024-02-01,kol,6166
33,Kabupaten Bangkalan,2024-02-01,kol,6000
34,Kabupaten Bondowoso,2024-02-01,kol,6000
35,Kabupaten Jember,2024-02-01,kol,5800
36,Kota Pasuruan,2024-02-01,kol,5650
37,Kota Probolinggo,2024-02-01,kol,5333
38,Kabupaten Malang,2024-02-01,kol,5000
