tanggal,code,hrg
2023-01-05,mojokertokab,29250
2023-01-05,nganjukkab,27000
2023-01-05,ngawikab,32000
2023-01-05,pacitankab,26333
2023-01-05,pamekasankab,40500
2023-01-05,pasuruankab,34666
2023-01-05,ponorogokab,30000
2023-01-05,probolinggokab,34666
2023-01-05,sampangkab,34500
2023-01-05,sidoarjokab,31250
2023-01-05,situbondokab,32000
2023-01-05,sumenepkab,33500
2023-01-05,trenggalekkab,31000
2023-01-05,tubankab,30666
2023-01-05,tulungagungkab,30000
2023-01-05,batukota,30250
2023-01-05,blitarkota,30000
2023-01-05,madiunkota,30333
2023-01-05,mojokertokota,29000
2023-01-05,pasuruankota,33250
2023-01-05,probolinggokota,33333
2023-01-06,surabayakota,31833
2023-01-06,malangkota,34333
2023-01-06,kedirikota,35333
2023-01-06,jemberkab,32000
2023-01-06,bangkalankab,30000
2023-01-06,banyuwangikab,33000
2023-01-06,blitarkab,28500
2023-01-06,bojonegorokab,35000
2023-01-06,bondowosokab,31125
2023-01-06,gresikkab,35666
2023-01-06,jombangkab,22666
2023-01-06,kedirikab,30000
2023-01-06,lamongankab,29000
2023-01-06,lumajangkab,32666
2023-01-06,madiunkab,30000
2023-01-06,magetankab,30666
2023-01-06,malangkab,34800
2023-01-06,mojokertokab,30000
2023-01-06,nganjukkab,27000
2023-01-06,ngawikab,32000
2023-01-06,pacitankab,26333
2023-01-06,pamekasankab,40500
2023-01-06,pasuruankab,34666
2023-01-06,ponorogokab,30000
2023-01-06,probolinggokab,34666
2023-01-06,sampangkab,34500
2023-01-06,sidoarjokab,31250
2023-01-06,situbondokab,32000
2023-01-06,sumenepkab,33500
2023-01-06,trenggalekkab,30000
2023-01-06,tubankab,31333
2023-01-06,tulungagungkab,30000
2023-01-06,batukota,32500
2023-01-06,blitarkota,29000
2023-01-06,madiunkota,30666
2023-01-06,mojokertokota,28000
2023-01-06,pasuruankota,34050
2023-01-06,probolinggokota,38666
2023-01-07,surabayakota,31833
2023-01-07,malangkota,34333
2023-01-07,kedirikota,35333
2023-01-07,jemberkab,32800
2023-01-07,bangkalankab,30000
2023-01-07,banyuwangikab,33000
2023-01-07,blitarkab,28500
2023-01-07,bojonegorokab,35000
2023-01-07,bondowosokab,31125
2023-01-07,gresikkab,35666
2023-01-07,jombangkab,22666
2023-01-07,kedirikab,30000
2023-01-07,lamongankab,29500
2023-01-07,lumajangkab,32666
2023-01-07,madiunkab,31500
2023-01-07,magetankab,30666
2023-01-07,malangkab,34800
2023-01-07,mojokertokab,30000
2023-01-07,nganjukkab,27000
2023-01-07,ngawikab,32000
2023-01-07,pacitankab,26333
2023-01-07,pamekasankab,40500
2023-01-07,pasuruankab,35000
2023-01-07,ponorogokab,30000
