no,commodity,date,avg_price
1,kacang_tanah,2024-03-01,28201.184210526317
2,kacang_tanah,2024-03-02,28174.86842105263
3,kacang_tanah,2024-03-03,28184.07894736842
4,kacang_tanah,2024-03-04,28238.894736842107
5,kacang_tanah,2024-03-05,28252.052631578947
6,kacang_tanah,2024-03-06,28281.63157894737
7,kacang_tanah,2024-03-07,28307.947368421053
8,kacang_tanah,2024-03-08,28405.342105263157
9,kacang_tanah,2024-03-09,28300.763157894737
10,kacang_tanah,2024-03-10,28313.92105263158
11,kacang_tanah,2024-03-11,28308.447368421053
12,kacang_tanah,2024-03-12,28266.763157894737
13,kacang_tanah,2024-03-13,28219.605263157893
14,kacang_tanah,2024-03-14,28210.605263157893
15,kacang_tanah,2024-03-15,28170.052631578947
16,kacang_tanah,2024-03-16,28162.36842105263
17,kacang_tanah,2024-03-17,28190.447368421053
18,kacang_tanah,2024-03-18,28201.42105263158
19,kacang_tanah,2024-03-19,28233.894736842107
20,kacang_tanah,2024-03-20,28225.105263157893
21,kacang_tanah,2024-03-21,28344.842105263157
22,kacang_tanah,2024-03-22,28327.28947368421
23,kacang_tanah,2024-03-23,28331.236842105263
24,kacang_tanah,2024-03-24,28378.63157894737
25,kacang_tanah,2024-03-25,28379.684210526317
26,kacang_tanah,2024-03-26,28416.947368421053
27,kacang_tanah,2024-03-27,28426.842105263157
28,kacang_tanah,2024-03-28,28415.894736842107
29,kacang_tanah,2024-03-29,28428.184210526317
30,kacang_tanah,2024-03-30,28356.92105263158
31,kacang_tanah,2024-03-31,28360.21052631579
