no,commodity,date,avg_price
1,kacang_tanah,2024-05-01,28488.684210526317
2,kacang_tanah,2024-05-02,28415.236842105263
3,kacang_tanah,2024-05-03,28412.605263157893
4,kacang_tanah,2024-05-04,28430.13157894737
5,kacang_tanah,2024-05-05,28430.13157894737
6,kacang_tanah,2024-05-06,28424.86842105263
7,kacang_tanah,2024-05-07,28411.71052631579
8,kacang_tanah,2024-05-08,28436.263157894737
9,kacang_tanah,2024-05-09,28439.552631578947
10,kacang_tanah,2024-05-10,28440.657894736843
11,kacang_tanah,2024-05-11,28428.605263157893
12,kacang_tanah,2024-05-12,28428.605263157893
13,kacang_tanah,2024-05-13,28399.0
14,kacang_tanah,2024-05-14,28380.57894736842
15,kacang_tanah,2024-05-15,28422.684210526317
16,kacang_tanah,2024-05-16,28396.447368421053
17,kacang_tanah,2024-05-17,28399.736842105263
18,kacang_tanah,2024-05-18,28402.947368421053
19,kacang_tanah,2024-05-19,28417.07894736842
20,kacang_tanah,2024-05-20,28428.052631578947
21,kacang_tanah,2024-05-21,28410.526315789473
22,kacang_tanah,2024-05-22,28381.36842105263
23,kacang_tanah,2024-05-23,28374.78947368421
24,kacang_tanah,2024-05-24,28352.63157894737
25,kacang_tanah,2024-05-25,28357.0
26,kacang_tanah,2024-05-26,28360.28947368421
27,kacang_tanah,2024-05-27,28356.342105263157
28,kacang_tanah,2024-05-28,28377.184210526317
29,kacang_tanah,2024-05-29,28367.763157894737
