no,city,year,commodity,price
1,Kabupaten Bojonegoro,2024-02-12,kentang,20000
2,Kabupaten Sampang,2024-02-12,kentang,20000
3,Kabupaten Gresik,2024-02-12,kentang,19666
4,Kabupaten Lamongan,2024-02-12,kentang,19500
5,Kabupaten Tuban,2024-02-12,kentang,19333
6,Kota Kediri,2024-02-12,kentang,19000
7,Kabupaten Jombang,2024-02-12,kentang,19000
8,Kota Blitar,2024-02-12,kentang,19000
9,Kabupaten Nganjuk,2024-02-12,kentang,18666
10,Kota Batu,2024-02-12,kentang,18625
11,Kabupaten Magetan,2024-02-12,kentang,18500
12,Kabupaten Sidoarjo,2024-02-12,kentang,18500
13,Kabupaten Ngawi,2024-02-12,kentang,18333
14,Kabupaten Kediri,2024-02-12,kentang,18166
15,Kabupaten Bangkalan,2024-02-12,kentang,18000
16,Kota Mojokerto,2024-02-12,kentang,18000
17,Kabupaten Madiun,2024-02-12,kentang,17750
18,Kabupaten Pamekasan,2024-02-12,kentang,17500
19,Kabupaten Ponorogo,2024-02-12,kentang,17500
20,Kabupaten Jember,2024-02-12,kentang,17400
21,Kabupaten Pacitan,2024-02-12,kentang,17333
22,Kabupaten Pasuruan,2024-02-12,kentang,17333
23,Kota Probolinggo,2024-02-12,kentang,17333
24,Kota Pasuruan,2024-02-12,kentang,17250
25,Kota Malang,2024-02-12,kentang,17000
26,Kabupaten Tulungagung,2024-02-12,kentang,17000
27,Kota Madiun,2024-02-12,kentang,17000
28,Kabupaten Banyuwangi,2024-02-12,kentang,16500
29,Kabupaten Trenggalek,2024-02-12,kentang,16500
30,Kabupaten Malang,2024-02-12,kentang,16400
31,Kota Surabaya,2024-02-12,kentang,16333
32,Kabupaten Lumajang,2024-02-12,kentang,16333
33,Kabupaten Situbondo,2024-02-12,kentang,16333
34,Kabupaten Bondowoso,2024-02-12,kentang,15500
35,Kabupaten Sumenep,2024-02-12,kentang,15500
36,Kabupaten Mojokerto,2024-02-12,kentang,15125
37,Kabupaten Blitar,2024-02-12,kentang,15000
38,Kabupaten Probolinggo,2024-02-12,kentang,14666
