no,city,year,commodity,price
1,Kabupaten Gresik,2024-01-31,kentang,22333
2,Kabupaten Sampang,2024-01-31,kentang,20500
3,Kabupaten Jombang,2024-01-31,kentang,20000
4,Kota Kediri,2024-01-31,kentang,19666
5,Kabupaten Bojonegoro,2024-01-31,kentang,19500
6,Kota Mojokerto,2024-01-31,kentang,19500
7,Kabupaten Nganjuk,2024-01-31,kentang,19000
8,Kota Batu,2024-01-31,kentang,19000
9,Kabupaten Pasuruan,2024-01-31,kentang,18900
10,Kabupaten Tuban,2024-01-31,kentang,18666
11,Kabupaten Lamongan,2024-01-31,kentang,18500
12,Kabupaten Ngawi,2024-01-31,kentang,18333
13,Kabupaten Pacitan,2024-01-31,kentang,18333
14,Kabupaten Madiun,2024-01-31,kentang,18250
15,Kabupaten Kediri,2024-01-31,kentang,18166
16,Kabupaten Magetan,2024-01-31,kentang,18166
17,Kabupaten Jember,2024-01-31,kentang,18000
18,Kabupaten Bangkalan,2024-01-31,kentang,18000
19,Kabupaten Ponorogo,2024-01-31,kentang,18000
20,Kabupaten Tulungagung,2024-01-31,kentang,18000
21,Kota Pasuruan,2024-01-31,kentang,17050
22,Kota Malang,2024-01-31,kentang,17000
23,Kabupaten Pamekasan,2024-01-31,kentang,17000
24,Kota Blitar,2024-01-31,kentang,17000
25,Kabupaten Malang,2024-01-31,kentang,16800
26,Kabupaten Lumajang,2024-01-31,kentang,16666
27,Kota Madiun,2024-01-31,kentang,16666
28,Kabupaten Banyuwangi,2024-01-31,kentang,16600
29,Kabupaten Sidoarjo,2024-01-31,kentang,16500
30,Kota Probolinggo,2024-01-31,kentang,16500
31,Kota Surabaya,2024-01-31,kentang,16333
32,Kabupaten Trenggalek,2024-01-31,kentang,16000
33,Kabupaten Sumenep,2024-01-31,kentang,15500
34,Kabupaten Situbondo,2024-01-31,kentang,15333
35,Kabupaten Mojokerto,2024-01-31,kentang,15050
36,Kabupaten Probolinggo,2024-01-31,kentang,14666
37,Kabupaten Blitar,2024-01-31,kentang,14500
38,Kabupaten Bondowoso,2024-01-31,kentang,14000
