no,city,year,commodity,price
1,Kabupaten Tuban,2024-02-27,kentang,19333
2,Kabupaten Gresik,2024-02-27,kentang,19000
3,Kabupaten Pamekasan,2024-02-27,kentang,19000
4,Kota Batu,2024-02-27,kentang,19000
5,Kabupaten Lamongan,2024-02-27,kentang,18500
6,Kabupaten Jombang,2024-02-27,kentang,18333
7,Kota Kediri,2024-02-27,kentang,18000
8,Kabupaten Pacitan,2024-02-27,kentang,18000
9,Kota Blitar,2024-02-27,kentang,18000
10,Kabupaten Magetan,2024-02-27,kentang,17666
11,Kabupaten Nganjuk,2024-02-27,kentang,17666
12,Kabupaten Madiun,2024-02-27,kentang,17625
13,Kabupaten Bojonegoro,2024-02-27,kentang,17500
14,Kota Mojokerto,2024-02-27,kentang,17500
15,Kota Malang,2024-02-27,kentang,17000
16,Kabupaten Ngawi,2024-02-27,kentang,17000
17,Kabupaten Sampang,2024-02-27,kentang,16750
18,Kabupaten Bangkalan,2024-02-27,kentang,16666
19,Kabupaten Lumajang,2024-02-27,kentang,16666
20,Kabupaten Ponorogo,2024-02-27,kentang,16500
21,Kabupaten Trenggalek,2024-02-27,kentang,16500
22,Kabupaten Tulungagung,2024-02-27,kentang,16333
23,Kota Surabaya,2024-02-27,kentang,16166
24,Kabupaten Kediri,2024-02-27,kentang,16000
25,Kabupaten Pasuruan,2024-02-27,kentang,16000
26,Kabupaten Sidoarjo,2024-02-27,kentang,16000
27,Kabupaten Mojokerto,2024-02-27,kentang,15875
28,Kabupaten Banyuwangi,2024-02-27,kentang,15800
29,Kota Pasuruan,2024-02-27,kentang,15800
30,Kabupaten Situbondo,2024-02-27,kentang,15666
31,Kota Madiun,2024-02-27,kentang,15666
32,Kabupaten Malang,2024-02-27,kentang,15600
33,Kabupaten Sumenep,2024-02-27,kentang,15500
34,Kota Probolinggo,2024-02-27,kentang,15333
35,Kabupaten Jember,2024-02-27,kentang,14800
36,Kabupaten Bondowoso,2024-02-27,kentang,14750
37,Kabupaten Probolinggo,2024-02-27,kentang,14333
38,Kabupaten Blitar,2024-02-27,kentang,14000
