no,city,year,commodity,price
1,Kota Batu,2024-04-28,kentang,18750
2,Kabupaten Gresik,2024-04-28,kentang,18666
3,Kabupaten Lamongan,2024-04-28,kentang,18250
4,Kabupaten Tuban,2024-04-28,kentang,18000
5,Kabupaten Pamekasan,2024-04-28,kentang,17000
6,Kabupaten Sampang,2024-04-28,kentang,17000
7,Kabupaten Pacitan,2024-04-28,kentang,16666
8,Kabupaten Bojonegoro,2024-04-28,kentang,16500
9,Kota Kediri,2024-04-28,kentang,16000
10,Kabupaten Ngawi,2024-04-28,kentang,16000
11,Kota Blitar,2024-04-28,kentang,16000
12,Kota Madiun,2024-04-28,kentang,16000
13,Kota Mojokerto,2024-04-28,kentang,16000
14,Kota Surabaya,2024-04-28,kentang,15666
15,Kabupaten Jombang,2024-04-28,kentang,15666
16,Kabupaten Magetan,2024-04-28,kentang,15500
17,Kabupaten Ponorogo,2024-04-28,kentang,15500
18,Kabupaten Sumenep,2024-04-28,kentang,15500
19,Kabupaten Banyuwangi,2024-04-28,kentang,15400
20,Kabupaten Bangkalan,2024-04-28,kentang,15333
21,Kabupaten Nganjuk,2024-04-28,kentang,15333
22,Kabupaten Situbondo,2024-04-28,kentang,15333
23,Kabupaten Tulungagung,2024-04-28,kentang,15333
24,Kota Malang,2024-04-28,kentang,15166
25,Kabupaten Blitar,2024-04-28,kentang,15000
26,Kabupaten Kediri,2024-04-28,kentang,15000
27,Kabupaten Madiun,2024-04-28,kentang,15000
28,Kabupaten Sidoarjo,2024-04-28,kentang,15000
29,Kabupaten Malang,2024-04-28,kentang,14700
30,Kabupaten Pasuruan,2024-04-28,kentang,14666
31,Kabupaten Jember,2024-04-28,kentang,14600
32,Kabupaten Mojokerto,2024-04-28,kentang,14500
33,Kabupaten Trenggalek,2024-04-28,kentang,14500
34,Kabupaten Lumajang,2024-04-28,kentang,14333
35,Kabupaten Bondowoso,2024-04-28,kentang,14125
36,Kabupaten Probolinggo,2024-04-28,kentang,13666
37,Kota Probolinggo,2024-04-28,kentang,13666
38,Kota Pasuruan,2024-04-28,kentang,13200
