no,city,year,commodity,price
1,Kabupaten Gresik,2024-01-12,kentang,19000
2,Kabupaten Bangkalan,2024-01-12,kentang,18000
3,Kabupaten Bojonegoro,2024-01-12,kentang,18000
4,Kota Mojokerto,2024-01-12,kentang,18000
5,Kabupaten Pacitan,2024-01-12,kentang,17666
6,Kabupaten Pasuruan,2024-01-12,kentang,17666
7,Kabupaten Sampang,2024-01-12,kentang,17500
8,Kota Batu,2024-01-12,kentang,17500
9,Kota Blitar,2024-01-12,kentang,17500
10,Kabupaten Kediri,2024-01-12,kentang,17333
11,Kabupaten Nganjuk,2024-01-12,kentang,17333
12,Kabupaten Tuban,2024-01-12,kentang,17333
13,Kabupaten Lamongan,2024-01-12,kentang,17250
14,Kota Kediri,2024-01-12,kentang,17000
15,Kabupaten Ngawi,2024-01-12,kentang,16666
16,Kota Pasuruan,2024-01-12,kentang,16550
17,Kabupaten Pamekasan,2024-01-12,kentang,16500
18,Kabupaten Banyuwangi,2024-01-12,kentang,16400
19,Kota Surabaya,2024-01-12,kentang,16333
20,Kabupaten Jombang,2024-01-12,kentang,16333
21,Kabupaten Magetan,2024-01-12,kentang,16333
22,Kabupaten Madiun,2024-01-12,kentang,16250
23,Kabupaten Jember,2024-01-12,kentang,16000
24,Kabupaten Ponorogo,2024-01-12,kentang,16000
25,Kabupaten Sidoarjo,2024-01-12,kentang,16000
26,Kabupaten Trenggalek,2024-01-12,kentang,16000
27,Kota Malang,2024-01-12,kentang,15666
28,Kabupaten Blitar,2024-01-12,kentang,15500
29,Kabupaten Mojokerto,2024-01-12,kentang,15500
30,Kabupaten Sumenep,2024-01-12,kentang,15500
31,Kota Madiun,2024-01-12,kentang,15166
32,Kabupaten Malang,2024-01-12,kentang,15000
33,Kabupaten Tulungagung,2024-01-12,kentang,15000
34,Kabupaten Probolinggo,2024-01-12,kentang,14666
35,Kota Probolinggo,2024-01-12,kentang,14666
36,Kabupaten Bondowoso,2024-01-12,kentang,14000
37,Kabupaten Situbondo,2024-01-12,kentang,13333
38,Kabupaten Lumajang,2024-01-12,kentang,13000
