no,city,year,commodity,price
1,Kabupaten Tuban,2024-04-17,kentang,19333
2,Kabupaten Lamongan,2024-04-17,kentang,18500
3,Kota Batu,2024-04-17,kentang,18500
4,Kabupaten Pamekasan,2024-04-17,kentang,18000
5,Kabupaten Sampang,2024-04-17,kentang,17500
6,Kabupaten Gresik,2024-04-17,kentang,17000
7,Kabupaten Pacitan,2024-04-17,kentang,17000
8,Kota Madiun,2024-04-17,kentang,16666
9,Kota Surabaya,2024-04-17,kentang,16500
10,Kabupaten Bojonegoro,2024-04-17,kentang,16000
11,Kabupaten Mojokerto,2024-04-17,kentang,15962
12,Kabupaten Magetan,2024-04-17,kentang,15833
13,Kabupaten Lumajang,2024-04-17,kentang,15666
14,Kabupaten Ngawi,2024-04-17,kentang,15666
15,Kabupaten Tulungagung,2024-04-17,kentang,15666
16,Kota Malang,2024-04-17,kentang,15500
17,Kabupaten Ponorogo,2024-04-17,kentang,15500
18,Kabupaten Sidoarjo,2024-04-17,kentang,15500
19,Kabupaten Sumenep,2024-04-17,kentang,15500
20,Kota Blitar,2024-04-17,kentang,15500
21,Kabupaten Bangkalan,2024-04-17,kentang,15333
22,Kabupaten Nganjuk,2024-04-17,kentang,15333
23,Kabupaten Banyuwangi,2024-04-17,kentang,15200
24,Kabupaten Madiun,2024-04-17,kentang,15000
25,Kabupaten Pasuruan,2024-04-17,kentang,15000
26,Kabupaten Situbondo,2024-04-17,kentang,15000
27,Kota Mojokerto,2024-04-17,kentang,15000
28,Kabupaten Jember,2024-04-17,kentang,14800
29,Kota Kediri,2024-04-17,kentang,14666
30,Kabupaten Blitar,2024-04-17,kentang,14500
31,Kabupaten Trenggalek,2024-04-17,kentang,14500
32,Kabupaten Malang,2024-04-17,kentang,14400
33,Kabupaten Probolinggo,2024-04-17,kentang,14333
34,Kota Probolinggo,2024-04-17,kentang,14333
35,Kabupaten Bondowoso,2024-04-17,kentang,14250
36,Kabupaten Jombang,2024-04-17,kentang,14000
37,Kota Pasuruan,2024-04-17,kentang,13600
38,Kabupaten Kediri,2024-04-17,kentang,13333
