no,city,year,commodity,price
1,Kabupaten Sampang,2024-03-16,kentang,21000
2,Kabupaten Tuban,2024-03-16,kentang,19333
3,Kabupaten Pamekasan,2024-03-16,kentang,19000
4,Kota Batu,2024-03-16,kentang,18750
5,Kabupaten Gresik,2024-03-16,kentang,18000
6,Kabupaten Lamongan,2024-03-16,kentang,18000
7,Kabupaten Jombang,2024-03-16,kentang,17666
8,Kota Blitar,2024-03-16,kentang,17500
9,Kabupaten Pacitan,2024-03-16,kentang,17333
10,Kota Malang,2024-03-16,kentang,16833
11,Kabupaten Tulungagung,2024-03-16,kentang,16666
12,Kabupaten Bojonegoro,2024-03-16,kentang,16500
13,Kabupaten Ngawi,2024-03-16,kentang,16333
14,Kabupaten Magetan,2024-03-16,kentang,16000
15,Kabupaten Ponorogo,2024-03-16,kentang,16000
16,Kabupaten Trenggalek,2024-03-16,kentang,16000
17,Kota Mojokerto,2024-03-16,kentang,16000
18,Kabupaten Madiun,2024-03-16,kentang,15750
19,Kabupaten Nganjuk,2024-03-16,kentang,15666
20,Kota Surabaya,2024-03-16,kentang,15500
21,Kabupaten Sumenep,2024-03-16,kentang,15500
22,Kabupaten Malang,2024-03-16,kentang,15400
23,Kabupaten Bangkalan,2024-03-16,kentang,15333
24,Kota Madiun,2024-03-16,kentang,15333
25,Kabupaten Pasuruan,2024-03-16,kentang,15233
26,Kabupaten Banyuwangi,2024-03-16,kentang,15200
27,Kabupaten Jember,2024-03-16,kentang,15000
28,Kabupaten Blitar,2024-03-16,kentang,15000
29,Kabupaten Kediri,2024-03-16,kentang,15000
30,Kabupaten Mojokerto,2024-03-16,kentang,15000
31,Kabupaten Sidoarjo,2024-03-16,kentang,15000
32,Kabupaten Situbondo,2024-03-16,kentang,15000
33,Kabupaten Bondowoso,2024-03-16,kentang,14875
34,Kota Kediri,2024-03-16,kentang,14666
35,Kabupaten Lumajang,2024-03-16,kentang,14666
36,Kota Probolinggo,2024-03-16,kentang,14666
37,Kota Pasuruan,2024-03-16,kentang,14450
38,Kabupaten Probolinggo,2024-03-16,kentang,14333
