no,city,year,commodity,price
1,Kabupaten Tuban,2024-04-14,kentang,19333
2,Kota Batu,2024-04-14,kentang,18750
3,Kabupaten Gresik,2024-04-14,kentang,18333
4,Kabupaten Lamongan,2024-04-14,kentang,18250
5,Kabupaten Pamekasan,2024-04-14,kentang,18000
6,Kota Surabaya,2024-04-14,kentang,17000
7,Kabupaten Pacitan,2024-04-14,kentang,17000
8,Kabupaten Sampang,2024-04-14,kentang,17000
9,Kabupaten Bojonegoro,2024-04-14,kentang,16000
10,Kabupaten Mojokerto,2024-04-14,kentang,16000
11,Kota Malang,2024-04-14,kentang,15666
12,Kabupaten Lumajang,2024-04-14,kentang,15666
13,Kabupaten Ngawi,2024-04-14,kentang,15666
14,Kota Madiun,2024-04-14,kentang,15666
15,Kabupaten Magetan,2024-04-14,kentang,15500
16,Kabupaten Ponorogo,2024-04-14,kentang,15500
17,Kabupaten Sidoarjo,2024-04-14,kentang,15500
18,Kabupaten Sumenep,2024-04-14,kentang,15500
19,Kota Blitar,2024-04-14,kentang,15500
20,Kabupaten Bangkalan,2024-04-14,kentang,15333
21,Kabupaten Nganjuk,2024-04-14,kentang,15333
22,Kabupaten Pasuruan,2024-04-14,kentang,15333
23,Kabupaten Situbondo,2024-04-14,kentang,15333
24,Kabupaten Tulungagung,2024-04-14,kentang,15333
25,Kota Kediri,2024-04-14,kentang,15000
26,Kabupaten Madiun,2024-04-14,kentang,15000
27,Kota Mojokerto,2024-04-14,kentang,15000
28,Kabupaten Banyuwangi,2024-04-14,kentang,14800
29,Kabupaten Blitar,2024-04-14,kentang,14500
30,Kabupaten Trenggalek,2024-04-14,kentang,14500
31,Kabupaten Malang,2024-04-14,kentang,14400
32,Kabupaten Probolinggo,2024-04-14,kentang,14333
33,Kabupaten Jember,2024-04-14,kentang,14200
34,Kabupaten Bondowoso,2024-04-14,kentang,14000
35,Kota Probolinggo,2024-04-14,kentang,14000
36,Kabupaten Jombang,2024-04-14,kentang,13666
37,Kabupaten Kediri,2024-04-14,kentang,13333
38,Kota Pasuruan,2024-04-14,kentang,13150
