no,city,year,commodity,price
1,Kota Batu,2024-05-08,kentang,18500
2,Kabupaten Gresik,2024-05-08,kentang,18000
3,Kabupaten Tuban,2024-05-08,kentang,18000
4,Kabupaten Lamongan,2024-05-08,kentang,17750
5,Kabupaten Bojonegoro,2024-05-08,kentang,17500
6,Kabupaten Pamekasan,2024-05-08,kentang,17500
7,Kabupaten Pacitan,2024-05-08,kentang,17000
8,Kota Blitar,2024-05-08,kentang,17000
9,Kabupaten Sampang,2024-05-08,kentang,16500
10,Kota Madiun,2024-05-08,kentang,16333
11,Kabupaten Jombang,2024-05-08,kentang,16000
12,Kabupaten Ngawi,2024-05-08,kentang,16000
13,Kabupaten Situbondo,2024-05-08,kentang,16000
14,Kabupaten Magetan,2024-05-08,kentang,15833
15,Kota Surabaya,2024-05-08,kentang,15666
16,Kabupaten Tulungagung,2024-05-08,kentang,15666
17,Kabupaten Ponorogo,2024-05-08,kentang,15500
18,Kota Mojokerto,2024-05-08,kentang,15500
19,Kabupaten Banyuwangi,2024-05-08,kentang,15400
20,Kota Kediri,2024-05-08,kentang,15333
21,Kabupaten Bangkalan,2024-05-08,kentang,15333
22,Kabupaten Kediri,2024-05-08,kentang,15333
23,Kabupaten Malang,2024-05-08,kentang,15200
24,Kabupaten Madiun,2024-05-08,kentang,15000
25,Kabupaten Nganjuk,2024-05-08,kentang,15000
26,Kabupaten Pasuruan,2024-05-08,kentang,15000
27,Kabupaten Sidoarjo,2024-05-08,kentang,15000
28,Kabupaten Sumenep,2024-05-08,kentang,15000
29,Kota Malang,2024-05-08,kentang,14833
30,Kabupaten Jember,2024-05-08,kentang,14800
31,Kabupaten Trenggalek,2024-05-08,kentang,14500
32,Kota Probolinggo,2024-05-08,kentang,14333
33,Kabupaten Bondowoso,2024-05-08,kentang,14250
34,Kabupaten Blitar,2024-05-08,kentang,14000
35,Kabupaten Probolinggo,2024-05-08,kentang,13666
36,Kota Pasuruan,2024-05-08,kentang,13650
37,Kabupaten Mojokerto,2024-05-08,kentang,13500
38,Kabupaten Lumajang,2024-05-08,kentang,13333
