no,city,year,commodity,price
1,Kabupaten Sampang,2024-03-15,kentang,21000
2,Kabupaten Tuban,2024-03-15,kentang,19333
3,Kabupaten Pamekasan,2024-03-15,kentang,19000
4,Kabupaten Gresik,2024-03-15,kentang,18000
5,Kabupaten Lamongan,2024-03-15,kentang,18000
6,Kota Batu,2024-03-15,kentang,18000
7,Kabupaten Jombang,2024-03-15,kentang,17666
8,Kota Blitar,2024-03-15,kentang,17500
9,Kabupaten Ngawi,2024-03-15,kentang,17333
10,Kabupaten Pacitan,2024-03-15,kentang,17333
11,Kota Malang,2024-03-15,kentang,16833
12,Kabupaten Nganjuk,2024-03-15,kentang,16666
13,Kabupaten Bojonegoro,2024-03-15,kentang,16500
14,Kabupaten Tulungagung,2024-03-15,kentang,16333
15,Kabupaten Ponorogo,2024-03-15,kentang,16000
16,Kabupaten Trenggalek,2024-03-15,kentang,16000
17,Kota Mojokerto,2024-03-15,kentang,16000
18,Kabupaten Madiun,2024-03-15,kentang,15750
19,Kabupaten Magetan,2024-03-15,kentang,15666
20,Kota Surabaya,2024-03-15,kentang,15500
21,Kabupaten Sumenep,2024-03-15,kentang,15500
22,Kabupaten Banyuwangi,2024-03-15,kentang,15400
23,Kabupaten Malang,2024-03-15,kentang,15400
24,Kabupaten Bangkalan,2024-03-15,kentang,15333
25,Kabupaten Pasuruan,2024-03-15,kentang,15333
26,Kota Madiun,2024-03-15,kentang,15333
27,Kabupaten Jember,2024-03-15,kentang,15000
28,Kabupaten Blitar,2024-03-15,kentang,15000
29,Kabupaten Kediri,2024-03-15,kentang,15000
30,Kabupaten Lumajang,2024-03-15,kentang,15000
31,Kabupaten Mojokerto,2024-03-15,kentang,15000
32,Kabupaten Sidoarjo,2024-03-15,kentang,15000
33,Kabupaten Situbondo,2024-03-15,kentang,15000
34,Kabupaten Bondowoso,2024-03-15,kentang,14750
35,Kota Pasuruan,2024-03-15,kentang,14750
36,Kota Kediri,2024-03-15,kentang,14666
37,Kota Probolinggo,2024-03-15,kentang,14666
38,Kabupaten Probolinggo,2024-03-15,kentang,14333
