no,city,year,commodity,price
1,Kabupaten Lamongan,2024-05-06,kentang,18250
2,Kabupaten Gresik,2024-05-06,kentang,18000
3,Kabupaten Tuban,2024-05-06,kentang,18000
4,Kabupaten Bojonegoro,2024-05-06,kentang,17500
5,Kota Batu,2024-05-06,kentang,17500
6,Kabupaten Pacitan,2024-05-06,kentang,17000
7,Kabupaten Pamekasan,2024-05-06,kentang,17000
8,Kota Blitar,2024-05-06,kentang,17000
9,Kabupaten Sampang,2024-05-06,kentang,16500
10,Kabupaten Jombang,2024-05-06,kentang,16166
11,Kabupaten Ngawi,2024-05-06,kentang,16000
12,Kabupaten Situbondo,2024-05-06,kentang,16000
13,Kota Surabaya,2024-05-06,kentang,15833
14,Kabupaten Magetan,2024-05-06,kentang,15833
15,Kabupaten Kediri,2024-05-06,kentang,15666
16,Kabupaten Tulungagung,2024-05-06,kentang,15666
17,Kota Madiun,2024-05-06,kentang,15666
18,Kabupaten Ponorogo,2024-05-06,kentang,15500
19,Kabupaten Sidoarjo,2024-05-06,kentang,15500
20,Kota Mojokerto,2024-05-06,kentang,15500
21,Kabupaten Banyuwangi,2024-05-06,kentang,15400
22,Kota Kediri,2024-05-06,kentang,15333
23,Kabupaten Bangkalan,2024-05-06,kentang,15333
24,Kabupaten Malang,2024-05-06,kentang,15100
25,Kabupaten Madiun,2024-05-06,kentang,15000
26,Kabupaten Nganjuk,2024-05-06,kentang,15000
27,Kabupaten Pasuruan,2024-05-06,kentang,15000
28,Kabupaten Sumenep,2024-05-06,kentang,15000
29,Kota Malang,2024-05-06,kentang,14833
30,Kabupaten Bondowoso,2024-05-06,kentang,14750
31,Kabupaten Jember,2024-05-06,kentang,14600
32,Kabupaten Trenggalek,2024-05-06,kentang,14500
33,Kabupaten Lumajang,2024-05-06,kentang,14333
34,Kabupaten Blitar,2024-05-06,kentang,14000
35,Kota Probolinggo,2024-05-06,kentang,14000
36,Kabupaten Probolinggo,2024-05-06,kentang,13666
37,Kabupaten Mojokerto,2024-05-06,kentang,13500
38,Kota Pasuruan,2024-05-06,kentang,13450
