no,city,year,commodity,price
1,Kabupaten Gresik,2024-03-04,kentang,19333
2,Kabupaten Tuban,2024-03-04,kentang,19333
3,Kabupaten Pamekasan,2024-03-04,kentang,19000
4,Kota Batu,2024-03-04,kentang,18500
5,Kabupaten Jombang,2024-03-04,kentang,18000
6,Kabupaten Pacitan,2024-03-04,kentang,18000
7,Kabupaten Sampang,2024-03-04,kentang,18000
8,Kota Blitar,2024-03-04,kentang,18000
9,Kabupaten Bojonegoro,2024-03-04,kentang,17500
10,Kabupaten Lamongan,2024-03-04,kentang,17500
11,Kabupaten Madiun,2024-03-04,kentang,17375
12,Kabupaten Magetan,2024-03-04,kentang,17333
13,Kota Malang,2024-03-04,kentang,17000
14,Kabupaten Sidoarjo,2024-03-04,kentang,17000
15,Kota Mojokerto,2024-03-04,kentang,17000
16,Kabupaten Tulungagung,2024-03-04,kentang,16666
17,Kota Kediri,2024-03-04,kentang,16333
18,Kota Surabaya,2024-03-04,kentang,16000
19,Kabupaten Banyuwangi,2024-03-04,kentang,16000
20,Kabupaten Kediri,2024-03-04,kentang,16000
21,Kabupaten Ngawi,2024-03-04,kentang,16000
22,Kabupaten Pasuruan,2024-03-04,kentang,16000
23,Kabupaten Situbondo,2024-03-04,kentang,15666
24,Kabupaten Malang,2024-03-04,kentang,15600
25,Kabupaten Ponorogo,2024-03-04,kentang,15500
26,Kabupaten Sumenep,2024-03-04,kentang,15500
27,Kabupaten Mojokerto,2024-03-04,kentang,15350
28,Kota Madiun,2024-03-04,kentang,15333
29,Kabupaten Nganjuk,2024-03-04,kentang,15166
30,Kabupaten Bangkalan,2024-03-04,kentang,15000
31,Kabupaten Lumajang,2024-03-04,kentang,15000
32,Kabupaten Bondowoso,2024-03-04,kentang,14750
33,Kota Probolinggo,2024-03-04,kentang,14666
34,Kabupaten Trenggalek,2024-03-04,kentang,14499
35,Kota Pasuruan,2024-03-04,kentang,14450
36,Kabupaten Probolinggo,2024-03-04,kentang,14333
37,Kabupaten Jember,2024-03-04,kentang,14200
38,Kabupaten Blitar,2024-03-04,kentang,14000
