no,city,year,commodity,price
1,Kabupaten Bojonegoro,2024-01-15,kentang,19500
2,Kabupaten Gresik,2024-01-15,kentang,19000
3,Kabupaten Tuban,2024-01-15,kentang,18666
4,Kota Batu,2024-01-15,kentang,18500
5,Kota Kediri,2024-01-15,kentang,18333
6,Kabupaten Kediri,2024-01-15,kentang,18333
7,Kabupaten Bangkalan,2024-01-15,kentang,18000
8,Kabupaten Pacitan,2024-01-15,kentang,18000
9,Kota Mojokerto,2024-01-15,kentang,18000
10,Kabupaten Nganjuk,2024-01-15,kentang,17666
11,Kabupaten Sampang,2024-01-15,kentang,17500
12,Kabupaten Lamongan,2024-01-15,kentang,17250
13,Kabupaten Pasuruan,2024-01-15,kentang,17000
14,Kota Blitar,2024-01-15,kentang,17000
15,Kabupaten Ngawi,2024-01-15,kentang,16666
16,Kabupaten Banyuwangi,2024-01-15,kentang,16600
17,Kabupaten Madiun,2024-01-15,kentang,16500
18,Kabupaten Magetan,2024-01-15,kentang,16500
19,Kabupaten Pamekasan,2024-01-15,kentang,16500
20,Kota Surabaya,2024-01-15,kentang,16333
21,Kabupaten Jember,2024-01-15,kentang,16200
22,Kota Pasuruan,2024-01-15,kentang,16150
23,Kabupaten Jombang,2024-01-15,kentang,16000
24,Kabupaten Ponorogo,2024-01-15,kentang,16000
25,Kabupaten Sidoarjo,2024-01-15,kentang,16000
26,Kabupaten Trenggalek,2024-01-15,kentang,16000
27,Kota Malang,2024-01-15,kentang,15666
28,Kabupaten Sumenep,2024-01-15,kentang,15500
29,Kabupaten Malang,2024-01-15,kentang,15400
30,Kabupaten Blitar,2024-01-15,kentang,15000
31,Kabupaten Bondowoso,2024-01-15,kentang,15000
32,Kabupaten Tulungagung,2024-01-15,kentang,15000
33,Kota Probolinggo,2024-01-15,kentang,15000
34,Kabupaten Mojokerto,2024-01-15,kentang,14750
35,Kabupaten Probolinggo,2024-01-15,kentang,14666
36,Kota Madiun,2024-01-15,kentang,14666
37,Kabupaten Situbondo,2024-01-15,kentang,14000
38,Kabupaten Lumajang,2024-01-15,kentang,12666
