no,city,year,commodity,price
1,Kabupaten Gresik,2024-04-01,tomat,37333
2,Kabupaten Sampang,2024-04-01,tomat,33500
3,Kota Mojokerto,2024-04-01,tomat,32500
4,Kabupaten Lamongan,2024-04-01,tomat,30500
5,Kota Kediri,2024-04-01,tomat,30000
6,Kabupaten Banyuwangi,2024-04-01,tomat,30000
7,Kabupaten Jombang,2024-04-01,tomat,30000
8,Kabupaten Pasuruan,2024-04-01,tomat,29666
9,Kabupaten Sidoarjo,2024-04-01,tomat,29000
10,Kabupaten Nganjuk,2024-04-01,tomat,28666
11,Kabupaten Jember,2024-04-01,tomat,28000
12,Kota Probolinggo,2024-04-01,tomat,28000
13,Kabupaten Bojonegoro,2024-04-01,tomat,27500
14,Kota Blitar,2024-04-01,tomat,27500
15,Kabupaten Ngawi,2024-04-01,tomat,27000
16,Kabupaten Pamekasan,2024-04-01,tomat,27000
17,Kabupaten Magetan,2024-04-01,tomat,26500
18,Kabupaten Sumenep,2024-04-01,tomat,26500
19,Kota Surabaya,2024-04-01,tomat,26166
20,Kabupaten Ponorogo,2024-04-01,tomat,26000
21,Kota Madiun,2024-04-01,tomat,26000
22,Kabupaten Kediri,2024-04-01,tomat,25666
23,Kabupaten Madiun,2024-04-01,tomat,24750
24,Kota Pasuruan,2024-04-01,tomat,24350
25,Kabupaten Lumajang,2024-04-01,tomat,24333
26,Kabupaten Pacitan,2024-04-01,tomat,24333
27,Kabupaten Bondowoso,2024-04-01,tomat,24125
28,Kabupaten Trenggalek,2024-04-01,tomat,23000
29,Kota Batu,2024-04-01,tomat,23000
30,Kabupaten Tulungagung,2024-04-01,tomat,22000
31,Kabupaten Malang,2024-04-01,tomat,21400
32,Kabupaten Tuban,2024-04-01,tomat,21333
33,Kabupaten Mojokerto,2024-04-01,tomat,20750
34,Kabupaten Blitar,2024-04-01,tomat,19000
35,Kabupaten Probolinggo,2024-04-01,tomat,17333
36,Kabupaten Situbondo,2024-04-01,tomat,16666
37,Kota Malang,2024-04-01,tomat,16500
38,Kabupaten Bangkalan,2024-04-01,tomat,15000
