no,city,year,commodity,price
1,Kota Batu,2024-03-01,tomat,18750
2,Kabupaten Bangkalan,2024-03-01,tomat,17333
3,Kota Madiun,2024-03-01,tomat,17333
4,Kabupaten Gresik,2024-03-01,tomat,17000
5,Kabupaten Tuban,2024-03-01,tomat,16666
6,Kabupaten Ponorogo,2024-03-01,tomat,16500
7,Kabupaten Sampang,2024-03-01,tomat,16500
8,Kabupaten Jombang,2024-03-01,tomat,16000
9,Kabupaten Madiun,2024-03-01,tomat,16000
10,Kabupaten Pacitan,2024-03-01,tomat,16000
11,Kabupaten Pamekasan,2024-03-01,tomat,16000
12,Kota Mojokerto,2024-03-01,tomat,16000
13,Kabupaten Kediri,2024-03-01,tomat,15333
14,Kabupaten Magetan,2024-03-01,tomat,15333
15,Kota Malang,2024-03-01,tomat,15166
16,Kota Kediri,2024-03-01,tomat,15000
17,Kabupaten Banyuwangi,2024-03-01,tomat,15000
18,Kabupaten Mojokerto,2024-03-01,tomat,14750
19,Kabupaten Lamongan,2024-03-01,tomat,14500
20,Kabupaten Ngawi,2024-03-01,tomat,14333
21,Kabupaten Probolinggo,2024-03-01,tomat,14333
22,Kota Surabaya,2024-03-01,tomat,13666
23,Kabupaten Nganjuk,2024-03-01,tomat,13666
24,Kabupaten Sumenep,2024-03-01,tomat,13500
25,Kota Blitar,2024-03-01,tomat,13500
26,Kota Pasuruan,2024-03-01,tomat,13350
27,Kabupaten Bojonegoro,2024-03-01,tomat,13000
28,Kabupaten Sidoarjo,2024-03-01,tomat,13000
29,Kabupaten Trenggalek,2024-03-01,tomat,12500
30,Kabupaten Situbondo,2024-03-01,tomat,12333
31,Kota Probolinggo,2024-03-01,tomat,12333
32,Kabupaten Bondowoso,2024-03-01,tomat,12250
33,Kabupaten Malang,2024-03-01,tomat,12200
34,Kabupaten Pasuruan,2024-03-01,tomat,12000
35,Kabupaten Lumajang,2024-03-01,tomat,11666
36,Kabupaten Blitar,2024-03-01,tomat,11000
37,Kabupaten Jember,2024-03-01,tomat,10200
38,Kabupaten Tulungagung,2024-03-01,tomat,8000
